"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Ownership","DKSlateID","DK Ceiling"
"Jets ","NYJ","MIA","DST","2300","6.1","0.5","6.8","20168222","10.6"
"Christian Kirk","ARI","SEA","WR","5700","14.6","0.4","10.7","20167504","22.0"
"Josh Jacobs","LV","CIN","RB","6000","15.3","0.4","7.2","20167184","21.9"
"Cole Beasley","BUF","IND","WR","4800","12.8","0.3","4.3","20167532","19.4"
"Dak Prescott","DAL","KC","QB","7200","22.5","0.3","7.5","20167081","31.9"
"Kirk Cousins","MIN","GB","QB","6100","19.1","0.3","1.9","20167087","24.5"
"Jalen Hurts","PHI","NO","QB","6800","21.3","0.3","4.9","20167083","30.6"
"DK Metcalf","SEA","ARI","WR","6800","16.8","0.3","11.6","20167484","24.3"
"Trevor Lawrence","JAX","SF","QB","5200","16.3","0.2","0.7","20167096","23.6"
"Adam Thielen","MIN","GB","WR","6600","16.2","0.1","3.3","20167486","23.2"
"Mark Andrews","BAL","CHI","TE","6000","14.9","0.0","5.4","20167934","21.8"
"Eagles ","PHI","NO","DST","2900","6.7","0.0","5.6","20168214","11.4"
"DJ Moore","CAR","WAS","WR","5900","14.6","-0.1","10.7","20167500","21.3"
"Tim Boyle","DET","CLE","QB","4000","12.4","-0.1","0.5","20167141","16.6"
"Darrel Williams","KC","DAL","RB","5400","13.6","-0.1","17.3","20167202","20.1"
"George Kittle","SF","JAX","TE","6300","15.4","-0.1","7.3","20167930","23.3"
"Tyler Boyd","CIN","LV","WR","4800","12.3","-0.2","6.2","20167534","18.5"
"Dan Arnold","JAX","SF","TE","4100","10.9","-0.2","9.8","20167946","15.4"
"Lions ","DET","CLE","DST","2100","4.9","-0.2","1.7","20168226","9.0"
"Jonathan Taylor","IND","BUF","RB","8300","18.9","-0.5","6.9","20167160","25.3"
"James Robinson","JAX","SF","RB","6400","15.2","-0.5","6.1","20167178","20.8"
"Justin Jefferson","MIN","GB","WR","8100","18.5","-0.5","3.3","20167466","27.8"
"Cardinals ","ARI","SEA","DST","3400","7.2","-0.5","0.5","20168207","12.1"
"49ers ","SF","JAX","DST","3700","7.8","-0.5","0.6","20168205","13.0"
"D'Andre Swift","DET","CLE","RB","7000","16.3","-0.6","8.6","20167174","21.4"
"Terry McLaurin","WAS","CAR","WR","7000","16.3","-0.6","1.3","20167480","22.8"
"Texans ","HOU","TEN","DST","2000","4.4","-0.6","4.2","20168227","8.3"
"Jaguars ","JAX","SF","DST","2300","5.0","-0.6","1.8","20168223","9.0"
"Titans ","TEN","HOU","DST","3900","8.2","-0.6","1.6","20168204","13.4"
"Aaron Rodgers","GB","MIN","QB","7000","20.8","-0.8","1.1","20167082","27.7"
"D'Onta Foreman","TEN","HOU","RB","4900","11.9","-0.8","9.8","20167232","17.6"
"John Bates","WAS","CAR","TE","2500","7.2","-0.8","3.2","20168138","9.9"
"Raiders ","LV","CIN","DST","2600","5.3","-0.8","3.6","20168219","9.5"
"Joe Mixon","CIN","LV","RB","7600","17.1","-0.9","4.3","20167170","24.5"
"Brandon Aiyuk","SF","JAX","WR","5000","12.1","-0.9","3.5","20167524","18.2"
"Vikings ","MIN","GB","DST","2300","4.6","-0.9","2.3","20168224","8.5"
"Seahawks ","SEA","ARI","DST","2700","5.5","-0.9","0.5","20168218","9.7"
"Darnell Mooney","CHI","BAL","WR","5200","12.3","-1.0","5.1","20167514","16.6"
"Bears ","CHI","BAL","DST","2500","5.0","-1.0","1.7","20168220","9.0"
"Dalton Schultz","DAL","KC","TE","4600","11.1","-1.1","8.1","20167942","17.2"
"A.J. Green","ARI","SEA","WR","4600","10.9","-1.2","3.3","20167542","16.4"
"David Njoku","CLE","DET","TE","2900","7.6","-1.2","3.5","20167968","12.8"
"Saints ","NO","PHI","DST","2900","5.6","-1.2","0.7","20168213","9.8"
"Miles Sanders","PHI","NO","RB","5000","11.6","-1.3","0.5","20167226","16.2"
"Dolphins ","MIA","NYJ","DST","3600","6.9","-1.3","0.5","20168206","11.6"
"Donovan Peoples-Jones","CLE","DET","WR","4500","10.5","-1.4","0.5","20167544","17.0"
"Tyler Conklin","MIN","GB","TE","3900","9.3","-1.4","6.1","20167952","13.5"
"Bills ","BUF","IND","DST","3200","5.9","-1.4","1.7","20168209","10.3"
"Bengals ","CIN","LV","DST","2800","5.1","-1.4","0.9","20168216","9.2"
"Cowboys ","DAL","KC","DST","2800","5.2","-1.4","0.5","20168215","9.3"
"Chiefs ","KC","DAL","DST","2200","4.0","-1.4","5.3","20168225","7.7"
"Danny Amendola","HOU","TEN","WR","3100","7.6","-1.5","2.5","20167620","10.3"
"Jamal Agnew","JAX","SF","WR","4700","10.8","-1.5","0.5","20167538","15.3"
"Antonio Gibson","WAS","CAR","RB","5900","13.2","-1.5","1.0","20167186","19.0"
"Corey Davis","NYJ","MIA","WR","5000","11.4","-1.6","3.0","20167522","15.9"
"Packers ","GB","MIN","DST","3100","5.6","-1.6","0.5","20168210","9.8"
"Laviska Shenault Jr.","JAX","SF","WR","4100","9.4","-1.7","2.0","20167566","12.7"
"Alex Collins","SEA","ARI","RB","5000","11.2","-1.7","6.7","20167220","16.1"
"Zach Ertz","ARI","SEA","TE","4800","10.7","-1.8","1.2","20167940","15.8"
"Devonta Freeman","BAL","CHI","RB","5100","11.3","-1.8","0.5","20167218","16.1"
"Randall Cobb","GB","MIN","WR","4400","9.9","-1.8","0.9","20167550","15.2"
"Carson Wentz","IND","BUF","QB","5500","15.2","-1.8","0.5","20167092","22.5"
"Dawson Knox","BUF","IND","TE","4000","8.9","-2.0","2.7","20167948","14.3"
"Austin Hooper","CLE","DET","TE","3200","7.3","-2.0","0.7","20167962","11.8"
"Adam Trautman","NO","PHI","TE","3300","7.5","-2.0","2.6","20167960","10.4"
"Gerald Everett","SEA","ARI","TE","3100","7.1","-2.0","5.1","20167964","10.7"
"Freddie Swain","SEA","ARI","WR","3000","6.9","-2.1","0.5","20167662","10.5"
"Anthony Firkser","TEN","HOU","TE","2500","5.9","-2.1","1.0","20167992","10.2"
"C.J. Uzomah","CIN","LV","TE","3500","7.7","-2.2","2.8","20167956","12.4"
"Cedrick Wilson","DAL","KC","WR","3200","7.1","-2.2","4.1","20167614","11.6"
"T.J. Hockenson","DET","CLE","TE","5700","12.1","-2.2","0.5","20167936","15.5"
"Marquez Valdes-Scantling","GB","MIN","WR","3700","8.2","-2.2","3.5","20167586","12.9"
"Quez Watkins","PHI","NO","WR","3700","8.1","-2.2","5.1","20167584","12.2"
"Emmanuel Sanders","BUF","IND","WR","5300","11.2","-2.3","0.5","20167512","17.6"
"Michael Pittman Jr.","IND","BUF","WR","6100","12.8","-2.3","2.2","20167494","17.9"
"Rondale Moore","ARI","SEA","WR","4200","8.9","-2.4","2.4","20167560","13.6"
"Robby Anderson","CAR","WAS","WR","4600","9.7","-2.4","0.5","20167540","14.2"
"Marvin Jones Jr.","JAX","SF","WR","5200","11.0","-2.4","0.5","20167516","15.0"
"Bryan Edwards","LV","CIN","WR","4100","8.7","-2.4","0.5","20167562","14.2"
"Sammy Watkins","BAL","CHI","WR","4000","8.5","-2.5","0.5","20167572","13.2"
"Byron Pringle","KC","DAL","WR","3400","7.2","-2.5","1.0","20167596","12.7"
"Ezekiel Elliott","DAL","KC","RB","7700","15.7","-2.6","4.0","20167168","22.4"
"Deonte Harris","NO","PHI","WR","4200","8.7","-2.6","1.6","20167556","12.5"
"Nico Collins","HOU","TEN","WR","3300","6.8","-2.7","1.0","20167604","9.2"
"Jamison Crowder","NYJ","MIA","WR","4700","9.6","-2.7","0.8","20167536","13.4"
"Marquise Goodwin","CHI","BAL","WR","3300","6.6","-3.0","0.8","20167602","9.2"
"Kenyan Drake","LV","CIN","RB","5200","10.3","-3.0","0.5","20167214","16.0"
"Ryan Griffin","NYJ","MIA","TE","2500","4.9","-3.0","1.2","20168146","7.3"
"Zay Jones","LV","CIN","WR","3000","5.9","-3.1","0.5","20167688","9.9"
"Colts ","IND","BUF","DST","3000","3.9","-3.1","0.0","20168212","7.5"
"Kyler Murray","ARI","SEA","QB","7900","21.2","-3.2","0.8","20167079","30.9"
"Tony Pollard","DAL","KC","RB","4700","9.1","-3.2","0.6","20167240","14.2"
"Kalif Raymond","DET","CLE","WR","5000","9.5","-3.4","0.5","20167526","12.9"
"Nyheim Hines","IND","BUF","RB","4300","8.1","-3.5","0.5","20167268","12.1"
"Zach Pascal","IND","BUF","WR","4000","7.4","-3.5","0.5","20167574","10.1"
"Mecole Hardman","KC","DAL","WR","4000","7.5","-3.5","0.5","20167570","12.5"
"DeAndre Carter","WAS","CAR","WR","3300","6.1","-3.5","0.5","20167610","9.2"
"Antoine Wesley","ARI","SEA","WR","3000","5.4","-3.6","0.5","20167678","9.3"
"Josiah Deguara","GB","MIN","TE","2500","4.4","-3.6","0.0","20168088","7.5"
"Jordan Akins","HOU","TEN","TE","2700","4.8","-3.6","0.1","20167980","6.4"
"K.J. Osborn","MIN","GB","WR","3400","6.2","-3.6","0.5","20167598","10.0"
"Tre'Quan Smith","NO","PHI","WR","4400","8.1","-3.6","0.5","20167548","11.5"
"Elijah Moore","NYJ","MIA","WR","4900","9.2","-3.6","0.5","20167528","12.9"
"J.D. McKissic","WAS","CAR","RB","5000","9.3","-3.6","0.7","20167222","13.8"
"Devin Singletary","BUF","IND","RB","4600","8.4","-3.8","0.5","20167246","12.6"
"Pharaoh Brown","HOU","TEN","TE","2700","4.6","-3.8","0.0","20167978","6.3"
"Mo Alie-Cox","IND","BUF","TE","2700","4.6","-3.8","0.3","20167976","7.0"
"Trevor Siemian","NO","PHI","QB","5300","12.7","-3.8","0.5","20167097","16.5"
"Keelan Cole Sr.","NYJ","MIA","WR","3100","5.4","-3.8","0.5","20167622","8.3"
"DeVonta Smith","PHI","NO","WR","6400","11.9","-3.8","0.5","20167490","17.0"
"Harrison Bryant","CLE","DET","TE","2500","4.0","-3.9","0.1","20168124","7.8"
"Adrian Peterson","TEN","HOU","RB","4800","8.6","-3.9","2.2","20167236","14.0"
"Josh Reynolds","DET","CLE","WR","3000","5.0","-4.0","0.5","20167792","6.4"
"Nick Westbrook-Ikhine","TEN","HOU","WR","3300","5.5","-4.0","0.5","20167608","9.6"
"MyCole Pruitt","TEN","HOU","TE","2600","4.2","-4.0","0.7","20167986","8.0"
"David Johnson","HOU","TEN","RB","4400","7.6","-4.1","0.5","20167264","11.5"
"T.Y. Hilton","IND","BUF","WR","4300","7.5","-4.1","0.5","20167552","10.5"
"Marquez Callaway","NO","PHI","WR","5100","9.0","-4.1","0.5","20167520","12.8"
"Jamaal Williams","DET","CLE","RB","4400","7.5","-4.2","0.5","20167260","9.9"
"Jalen Reagor","PHI","NO","WR","3300","5.4","-4.2","0.5","20167606","8.3"
"Kyle Juszczyk","SF","JAX","RB","4000","6.7","-4.2","0.5","20167368","11.9"
"Amon-Ra St. Brown","DET","CLE","WR","4300","7.2","-4.3","0.5","20167554","9.0"
"Demarcus Robinson","KC","DAL","WR","3100","4.9","-4.3","0.0","20167624","9.2"
"Mack Hollins","MIA","NYJ","WR","3000","4.6","-4.3","0.0","20167630","8.0"
"Adam Humphries","WAS","CAR","WR","3200","5.1","-4.3","0.5","20167616","7.5"
"Clyde Edwards-Helaire","KC","DAL","RB","5200","8.9","-4.4","0.5","20167210","13.6"
"Jauan Jennings","SF","JAX","WR","3000","4.6","-4.4","0.2","20167778","8.1"
"Rashard Higgins","CLE","DET","WR","3200","4.9","-4.5","0.1","20167612","9.2"
"Terrace Marshall Jr.","CAR","WAS","WR","3100","4.5","-4.7","0.0","20167618","7.4"
"Tommy Tremble","CAR","WAS","TE","2500","3.2","-4.7","0.1","20168132","5.7"
"Adam Shaheen","MIA","NYJ","TE","2500","3.3","-4.7","0.0","20168156","6.2"
"Will Dissly","SEA","ARI","TE","2500","3.3","-4.7","0.0","20168016","5.9"
"Jack Doyle","IND","BUF","TE","3000","4.1","-4.8","0.0","20167966","6.0"
"Durham Smythe","MIA","NYJ","TE","2500","3.2","-4.8","0.1","20168154","5.9"
"Jimmy Graham","CHI","BAL","TE","2500","3.1","-4.9","0.0","20167990","4.8"
"Ty Johnson","NYJ","MIA","RB","4600","7.2","-4.9","0.5","20167248","12.5"
"Zack Moss","BUF","IND","RB","5000","7.9","-5.0","0.5","20167224","12.9"
"Damiere Byrd","CHI","BAL","WR","3000","4.0","-5.0","0.0","20167722","5.9"
"Marcedes Lewis","GB","MIN","TE","2600","3.1","-5.0","0.0","20167984","5.8"
"Albert Wilson","MIA","NYJ","WR","3100","4.1","-5.0","0.4","20167626","7.3"
"Preston Williams","MIA","NYJ","WR","3000","4.0","-5.0","0.0","20167850","7.0"
"Kenny Stills","NO","PHI","WR","3000","3.8","-5.1","0.0","20167628","5.7"
"Salvon Ahmed","MIA","NYJ","RB","4000","5.5","-5.4","0.5","20167414","10.3"
"Ian Thomas","CAR","WAS","TE","2500","2.5","-5.5","0.0","20168130","4.7"
"Sean McKeon","DAL","KC","TE","2500","2.5","-5.5","0.0","20168006","5.6"
"Equanimeous St. Brown","GB","MIN","WR","3000","3.4","-5.6","0.0","20167634","6.2"
"Isaiah McKenzie","BUF","IND","WR","3000","3.2","-5.7","0.0","20167632","6.8"
"Patrick Taylor","GB","MIN","RB","4000","5.3","-5.7","0.5","20167346","8.8"
"Foster Moreau","LV","CIN","TE","2600","2.5","-5.7","0.0","20167982","5.2"
"Devin Duvernay","BAL","CHI","WR","3800","4.7","-5.8","0.0","20167580","8.4"
"Noah Brown","DAL","KC","WR","3000","3.2","-5.8","0.0","20167650","6.5"
"DeSean Jackson","LV","CIN","WR","3400","3.9","-5.9","0.0","20167600","7.3"
"Juwan Johnson","NO","PHI","TE","2800","2.7","-5.9","0.0","20167972","4.3"
"James Proche","BAL","CHI","WR","3000","2.9","-6.1","0.0","20167714","5.8"
"Josh Oliver","BAL","CHI","TE","2500","1.9","-6.1","0.0","20168058","4.4"
"Chris Herndon","MIN","GB","TE","2500","1.8","-6.1","0.0","20168074","4.0"
"Gabriel Davis","BUF","IND","WR","3900","4.6","-6.2","0.0","20167576","8.8"
"Phillip Lindsay","HOU","TEN","RB","4100","4.9","-6.2","0.0","20167282","7.4"
"Dee Eskridge","SEA","ARI","WR","3000","2.8","-6.2","0.0","20167664","5.4"
"Dax Milne","WAS","CAR","WR","3000","2.7","-6.2","0.0","20167830","4.5"
"Braxton Berrios","NYJ","MIA","WR","3000","2.6","-6.3","0.0","20167840","4.5"
"Jakeem Grant Sr.","CHI","BAL","WR","3000","2.5","-6.4","0.0","20167724","4.1"
"Luke Farrell","JAX","SF","TE","2500","1.6","-6.4","0.0","20168096","2.8"
"Kylen Granson","IND","BUF","TE","2500","1.5","-6.5","0.0","20168180","3.0"
"Dontrell Hilliard","TEN","HOU","RB","4000","4.4","-6.5","0.0","20167456","8.9"
"Tommy Hudson","TEN","HOU","TE","2500","1.4","-6.5","0.0","20168192","4.3"
"Drew Sample","CIN","LV","TE","2500","1.3","-6.7","0.0","20168046","3.8"
"Trinity Benson","DET","CLE","WR","3000","2.2","-6.7","0.0","20167794","2.7"
"Ashton Dulin","IND","BUF","WR","3000","2.2","-6.7","0.0","20167880","3.9"
"Blake Bell","KC","DAL","TE","2500","1.3","-6.7","0.0","20167994","4.5"
"Trevon Wesco","NYJ","MIA","TE","2500","1.3","-6.7","0.0","20168148","2.7"
"Darrell Daniels","ARI","SEA","TE","2500","1.2","-6.8","0.0","20168026","3.5"
"Chris Conley","HOU","TEN","WR","3400","3.0","-6.8","0.0","20167594","4.2"
"Samaje Perine","CIN","LV","RB","4500","5.0","-6.9","0.0","20167250","10.1"
"Tyler Davis","GB","MIN","TE","2500","1.1","-6.9","0.0","20168090","3.2"
"Brevin Jordan","HOU","TEN","TE","2500","1.1","-6.9","0.0","20168198","1.8"
"Brock Wright","DET","CLE","TE","2500","1.0","-7.0","0.0","20168114","1.3"
"Chris Moore","HOU","TEN","WR","3000","1.9","-7.0","0.0","20167916","2.9"
"Rashaad Penny","SEA","ARI","RB","4000","4.0","-7.0","0.0","20167300","7.1"
"Eno Benjamin","ARI","SEA","RB","4200","4.2","-7.1","0.0","20167270","7.9"
"Noah Gray","KC","DAL","TE","2500","0.9","-7.1","0.0","20167998","4.0"
"Nick Boyle","BAL","CHI","TE","2500","0.8","-7.2","0.0","20168056","3.1"
"Jesse James","CHI","BAL","TE","2500","0.8","-7.2","0.0","20168064","1.8"
"Chris Manhertz","JAX","SF","TE","2500","0.8","-7.2","0.0","20168098","1.9"
"Isaiah Ford","MIA","NYJ","WR","3000","1.8","-7.2","0.0","20167848","4.1"
"Luke Stocker","MIN","GB","TE","2500","0.8","-7.2","0.0","20168072","2.7"
"Chester Rogers","TEN","HOU","WR","3500","2.8","-7.2","0.0","20167590","6.0"
"Kevin White","NO","PHI","WR","3000","1.7","-7.3","0.0","20167868","3.2"
"Tommy Sweeney","BUF","IND","TE","2500","0.6","-7.4","0.0","20167988","3.4"
"Rex Burkhead","HOU","TEN","RB","4200","4.0","-7.4","0.0","20167276","7.2"
"Dede Westbrook","MIN","GB","WR","3000","1.5","-7.4","0.0","20167734","3.7"
"Ross Dwelley","SF","JAX","TE","2500","0.6","-7.4","0.0","20168108","3.0"
"Charlie Woerner","SF","JAX","TE","2500","0.6","-7.4","0.0","20168106","3.0"
"Dyami Brown","WAS","CAR","WR","3000","1.6","-7.4","0.0","20167926","2.9"
"Cam Sims","WAS","CAR","WR","3000","1.6","-7.4","0.0","20167826","3.1"
"Sammis Reyes","WAS","CAR","TE","2500","0.6","-7.4","0.0","20168140","1.7"
"Josh Gordon","KC","DAL","WR","3000","1.4","-7.5","0.0","20167640","4.8"
"Tevin Coleman","NYJ","MIA","RB","4000","3.4","-7.5","0.0","20167406","7.6"
"Tyree Jackson","PHI","NO","TE","2500","0.5","-7.5","0.0","20168162","2.1"
"Colin Thompson","CAR","WAS","TE","2500","0.3","-7.7","0.0","20168134","2.0"
"Jesper Horsted","CHI","BAL","TE","2500","0.3","-7.7","0.0","20168066","1.2"
"Mike Thomas","CIN","LV","WR","3000","1.3","-7.7","0.0","20167702","3.8"
"Garrett Griffin","NO","PHI","TE","2500","0.3","-7.7","0.0","20168170","1.3"
"Colby Parkinson","SEA","ARI","TE","2500","0.3","-7.7","0.0","20168018","2.0"
"Willie Snead IV","CAR","WAS","WR","3000","1.2","-7.8","0.0","20167824","3.1"
"Jack Stoll","PHI","NO","TE","2900","1.0","-7.8","0.0","20167970","2.7"
"Tavon Austin","JAX","SF","WR","3000","1.1","-7.9","0.0","20167756","2.2"
"Laquon Treadwell","JAX","SF","WR","3000","1.1","-7.9","0.0","20167758","2.3"
"Dez Fitzpatrick","TEN","HOU","WR","3000","1.1","-7.9","0.0","20167906","3.9"
"D'Ernest Johnson","CLE","DET","RB","5600","6.1","-8.0","0.5","20167194","10.8"
"Amari Rodgers","GB","MIN","WR","3000","1.0","-8.0","0.0","20167750","3.1"
"John Brown","JAX","SF","WR","3000","0.8","-8.1","0.0","20167772","2.0"
"Travis Homer","SEA","ARI","RB","4500","3.9","-8.1","0.0","20167254","7.0"
"Matt Breida","BUF","IND","RB","4400","3.5","-8.2","0.0","20167266","7.1"
"Ameer Abdullah","CAR","WAS","RB","4000","2.7","-8.2","0.0","20167392","6.4"
"JoJo Natson","CLE","DET","WR","3000","0.7","-8.2","0.0","20167806","3.4"
"Malik Turner","DAL","KC","WR","3000","0.7","-8.2","0.0","20167638","3.4"
"Carlos Hyde","JAX","SF","RB","4400","3.5","-8.2","0.0","20167262","7.0"
"Demetric Felton","CLE","DET","RB","4000","2.6","-8.3","0.0","20167378","6.7"
"Duke Johnson","MIA","NYJ","RB","4000","2.6","-8.3","0.0","20167420","6.5"
"Tylan Wallace","BAL","CHI","WR","3000","0.6","-8.4","0.0","20167716","2.8"
"KhaDarel Hodge","DET","CLE","WR","3000","0.5","-8.4","0.0","20167790","0.8"
"Alexander Mattison","MIN","GB","RB","4700","3.9","-8.4","0.0","20167242","6.8"
"Jeff Smith","NYJ","MIA","WR","3000","0.5","-8.4","0.0","20167842","1.7"
"Trent Sherfield","SF","JAX","WR","3000","0.5","-8.4","0.0","20167776","2.9"
"Geronimo Allison","DET","CLE","WR","3000","0.4","-8.5","0.0","20167796","0.6"
"Dezmon Patmon","IND","BUF","WR","3000","0.5","-8.5","0.0","20167882","1.9"
"Jordan Howard","PHI","NO","RB","4800","4.0","-8.5","0.0","20167238","7.9"
"C.J. Ham","MIN","GB","RB","4000","2.3","-8.6","0.0","20167342","5.0"
"Stanley Morgan","CIN","LV","WR","3000","0.3","-8.7","0.0","20167706","2.5"
"Greg Ward","PHI","NO","WR","3000","0.2","-8.7","0.0","20167636","1.8"
"Latavius Murray","BAL","CHI","RB","5300","4.7","-8.8","0.0","20167204","8.4"
"Royce Freeman","HOU","TEN","RB","4000","2.1","-8.9","0.0","20167458","4.5"
"Jalen Richard","LV","CIN","RB","4100","2.2","-8.9","0.0","20167280","5.4"
"Tony Jones Jr.","NO","PHI","RB","4000","2.0","-8.9","0.0","20167428","3.8"
"Chris Evans","CIN","LV","RB","4000","1.9","-9.0","0.0","20167314","6.1"
"Jaret Patterson","WAS","CAR","RB","4000","1.8","-9.1","0.0","20167400","4.3"
"Kenneth Gainwell","PHI","NO","RB","4700","3.1","-9.3","0.0","20167244","6.5"
"Patrick Ricard","BAL","CHI","RB","4000","1.5","-9.4","0.0","20167330","4.2"
"Jerick McKinnon","KC","DAL","RB","4000","1.5","-9.4","0.0","20167284","4.6"
"Taysom Hill","NO","PHI","QB","4900","5.9","-9.4","0.5","20167108","9.9"
"Trey Sermon","SF","JAX","RB","4500","2.6","-9.4","0.0","20167252","6.6"
"Ty'Son Williams","BAL","CHI","RB","4000","1.3","-9.6","0.0","20167320","3.9"
"Khalil Herbert","CHI","BAL","RB","4800","2.7","-9.9","0.0","20167234","5.6"
"Sutton Smith","LV","CIN",,,"0.8","-10.0","0.0",,"3.5"
"DeeJay Dallas","SEA","ARI","RB","4100","1.1","-10.0","0.0","20167278","3.5"
"Temarrick Hemingway","WAS","CAR",,,"1.9","-10.0","0.0",,"3.2"
"Dwayne Washington","NO","PHI","RB","4000","0.7","-10.2","0.0","20167426","2.4"
"Alex Armah","NO","PHI","RB","4000","0.7","-10.2","0.0","20167432","2.4"
"Damien Williams","CHI","BAL","RB","4400","1.4","-10.3","0.0","20167258","4.1"
"Andy Janovich","CLE","DET","RB","4000","0.5","-10.5","0.0","20167386","3.9"
"Corey Clement","DAL","KC","RB","4000","0.3","-10.6","0.0","20167292","3.3"
"Jason Cabinda","DET","CLE","RB","4000","0.4","-10.6","0.0","20167374","1.6"
"Deon Jackson","IND","BUF","RB","4000","0.2","-10.7","0.0","20167440","1.8"
"Dare Ogunbowale","JAX","SF","RB","4000","0.2","-10.7","0.0","20167352","2.8"
"Reggie Gilliam","BUF","IND","RB","4000","0.2","-10.8","0.0","20167444","2.9"
"Ryan Nall","CHI","BAL","RB","4000","0.1","-10.8","0.0","20167332","2.5"
"Trenton Cannon","SF","JAX","RB","4000","0.2","-10.8","0.0","20167364","3.4"
"Michael Burton","KC","DAL","RB","4000","0.1","-10.9","0.0","20167288","2.7"
