27.0,15.5,20.9,34.9,14.8,50.6,3.7,38.7,eagles 
31.2,8.9,20.9,34.9,14.8,50.6,17.8,20.4,texans 
31.2,15.5,20.9,34.9,14.8,7.6,6.3,2.5,texans 
31.2,16.6,20.9,34.9,38.7,5.1,6.3,5.9,texans 
31.2,16.6,20.9,34.9,50.6,5.1,8.0,6.6,texans 
31.2,9.1,8.9,14.8,5.1,9.7,6.3,6.6,cardinals 
31.2,10.6,20.9,34.9,14.8,3.3,6.3,6.6,texans 
31.2,8.9,34.6,34.9,14.8,3.3,6.3,17.7,texans 
31.2,15.5,20.9,34.9,14.8,50.6,1.3,9.7,falcons 
31.2,8.9,20.9,34.9,14.8,50.6,2.1,3.3,texans 
22.6,6.4,10.6,34.9,14.8,38.7,2.5,5.1,eagles 
27.0,8.9,20.9,34.9,14.8,50.6,9.0,5.1,eagles 
27.0,9.1,15.5,14.8,50.6,38.7,17.6,9.7,eagles 
27.0,6.4,20.9,34.9,14.8,15.0,2.5,5.1,eagles 
31.2,9.1,10.6,14.8,3.3,9.7,6.3,2.5,cardinals 
31.2,10.6,16.6,34.9,50.6,5.1,17.6,3.3,texans 
27.0,15.5,8.9,34.9,14.8,50.6,3.7,9.7,cardinals 
31.2,10.6,20.9,34.9,14.8,50.6,2.5,20.4,texans 
31.2,9.1,10.6,14.8,50.6,5.1,2.5,20.4,cardinals 
31.2,9.1,8.9,50.6,3.3,9.7,2.5,16.6,cardinals 
31.2,6.4,16.6,34.9,50.6,9.7,2.5,5.9,cardinals 
31.2,8.9,20.9,34.9,14.8,50.6,5.8,33.3,texans 
31.2,6.4,8.9,34.9,11.4,50.6,2.5,17.6,texans 
31.2,6.4,9.1,14.8,50.6,5.1,17.6,8.9,texans 
27.0,6.4,10.6,34.9,14.8,50.6,2.5,20.9,eagles 
31.2,15.5,20.9,34.9,14.8,15.0,8.0,6.1,texans 
31.2,15.5,34.6,34.9,14.8,50.6,17.6,38.7,texans 
31.2,9.1,16.6,50.6,38.7,15.0,2.5,20.9,texans 
