31.2,15.5,20.9,50.6,5.1,3.3,2.5,22.2,colts 
27.0,9.1,12.1,38.7,5.1,15.9,2.5,33.3,bills 
31.2,9.1,15.5,14.8,50.6,3.3,3.7,22.2,falcons 
27.0,6.4,20.9,34.9,5.1,15.9,2.5,9.7,falcons 
27.9,9.1,8.9,14.8,15.0,5.1,6.3,5.9,titans 
29.0,9.1,15.5,11.4,5.1,3.3,8.0,2.5,falcons 
27.0,15.0,15.5,34.9,15.0,15.9,1.3,17.7,lions 
27.9,15.0,8.9,34.9,15.0,3.3,3.7,5.9,titans 
27.0,6.4,15.5,34.9,5.1,15.9,17.6,10.6,lions 
27.0,6.4,15.5,34.9,15.0,15.9,2.5,6.7,falcons 
27.0,9.1,15.5,14.8,50.6,5.1,17.6,15.9,dolphins 
27.0,9.1,15.5,14.8,38.7,21.4,3.7,15.9,cardinals 
27.0,10.6,20.9,34.9,50.6,5.1,2.5,15.9,bears 
