"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Ownership","DKSlateID","DK Ceiling"
"Damien Harris","NE","DAL","RB","5200","10.4","-2.9","0.5","19624661","16.1"
"Rams ","LA","NYG","DST","4700","7.4","-2.9","0.5","19625455","12.3"
"Christian Kirk","ARI","CLE","WR","5000","9.8","-3.1","0.5","19624905","14.3"
"David Njoku","CLE","ARI","TE","3700","7.2","-3.1","0.5","19625251","11.9"
"Kendrick Bourne","NE","DAL","WR","3800","7.4","-3.1","0.5","19624951","11.5"
"C.J. Uzomah","CIN","DET","TE","3100","6.0","-3.2","0.5","19625261","10.0"
"Pharaoh Brown","HOU","IND","TE","2500","4.8","-3.2","0.2","19625445","6.5"
"A.J. Green","ARI","CLE","WR","4900","9.4","-3.3","0.5","19624915","13.4"
"KhaDarel Hodge","DET","CIN","WR","3000","5.6","-3.4","0.7","19625119","9.0"
"Kyler Murray","ARI","CLE","QB","7900","20.9","-3.5","1.0","19624546","30.0"
"Demetrius Harris","ARI","CLE","TE","2500","4.5","-3.5","0.0","19625319","6.9"
"DeAndre Hopkins","ARI","CLE","WR","7800","14.9","-3.6","3.0","19624861","20.7"
"Jordan Akins","HOU","IND","TE","2500","4.4","-3.6","0.5","19625447","5.9"
"Mo Alie-Cox","IND","HOU","TE","3100","5.6","-3.6","0.5","19625263","9.7"
"Bryan Edwards","LV","DEN","WR","3600","6.6","-3.6","0.5","19624957","10.0"
"AJ Dillon","GB","CHI","RB","4900","9.0","-3.7","0.5","19624671","13.0"
"Marquise Goodwin","CHI","GB","WR","3000","5.2","-3.8","0.5","19625187","7.6"
"Mark Ingram II","HOU","IND","RB","4200","7.5","-3.8","0.5","19624701","10.1"
"Brandon Bolden","NE","DAL","RB","4700","8.5","-3.8","0.5","19624681","14.0"
"Devin Duvernay","BAL","LAC","WR","3400","5.9","-3.9","0.5","19624971","9.8"
"Terrace Marshall Jr.","CAR","MIN","WR","3500","6.0","-3.9","0.5","19624959","8.7"
"Tommy Tremble","CAR","MIN","TE","2600","4.2","-3.9","0.0","19625283","6.7"
"Tony Pollard","DAL","NE","RB","5600","10.2","-3.9","0.5","19624649","15.8"
"Demetric Felton","CLE","ARI","RB","4000","7.0","-4.0","0.5","19624739","12.0"
"Allen Lazard","GB","CHI","WR","3500","5.9","-4.0","0.5","19624963","10.0"
"DeSean Jackson","LA","NYG","WR","3700","6.3","-4.0","0.5","19624955","11.6"
"David Johnson","HOU","IND","RB","4600","7.7","-4.4","0.5","19624683","11.1"
"Nyheim Hines","IND","HOU","RB","4800","8.2","-4.4","0.5","19624679","14.1"
"J.D. McKissic","WAS","KC","RB","4800","8.1","-4.4","0.5","19624677","13.6"
"Harrison Bryant","CLE","ARI","TE","2500","3.5","-4.5","0.0","19625325","6.8"
"Jody Fortson","KC","WAS","TE","2500","3.5","-4.5","0.0","19625413","7.4"
"Jack Doyle","IND","HOU","TE","2900","4.2","-4.6","0.1","19625269","7.6"
"Donald Parham Jr.","LAC","BAL","TE","2900","4.2","-4.6","0.0","19625271","7.1"
"Ty'Son Williams","BAL","LAC","RB","4900","8.0","-4.7","0.5","19624669","12.9"
"Jalen Guyton","LAC","BAL","WR","3400","5.0","-4.7","0.5","19624973","8.7"
"Kendall Hinton","DEN","LV","WR","3100","4.4","-4.8","0.0","19624997","7.5"
"Latavius Murray","BAL","LAC","RB","5700","9.4","-4.9","0.5","19624647","14.5"
"Cedrick Wilson","DAL","NE","WR","3900","5.9","-4.9","0.5","19624947","10.3"
"Marcedes Lewis","GB","CHI","TE","2500","2.9","-5.0","0.0","19625419","5.7"
"Jerick McKinnon","KC","WAS","RB","4400","6.8","-5.0","0.5","19624695","11.8"
"James Proche","BAL","LAC","WR","3000","3.9","-5.1","0.0","19625093","7.4"
"Marlon Mack","IND","HOU","RB","4000","5.7","-5.2","0.5","19624837","10.8"
"Trinity Benson","DET","CIN","WR","3000","3.7","-5.3","0.0","19625117","5.9"
"Donovan Peoples-Jones","CLE","ARI","WR","3500","4.5","-5.4","0.0","19624965","8.5"
"David Moore","DEN","LV","WR","3000","3.6","-5.4","0.0","19625039","6.4"
"Demarcus Robinson","KC","WAS","WR","3300","4.2","-5.4","0.0","19624981","8.5"
"Kyle Rudolph","NYG","LA","TE","2500","2.6","-5.4","0.0","19625381","4.1"
"Sony Michel","LA","NYG","RB","4300","5.9","-5.6","0.5","19624699","11.2"
"Kylen Granson","IND","HOU","TE","2500","2.3","-5.7","0.0","19625439","5.3"
"Byron Pringle","KC","WAS","WR","3200","3.5","-5.8","0.0","19624991","7.6"
"James Conner","ARI","CLE","RB","5500","7.9","-6.0","0.5","19624655","11.9"
"Josh Oliver","BAL","LAC","TE","2500","2.0","-6.0","0.0","19625349","4.9"
"Chris Evans","CIN","DET","RB","4000","4.9","-6.0","0.0","19624795","10.4"
"N'Keal Harry","NE","DAL","WR","3000","3.0","-6.0","0.0","19625003","5.5"
"Dede Westbrook","MIN","CAR","WR","3000","2.7","-6.2","0.0","19625075","5.2"
"Ryan Nall","CHI","GB","RB","4000","4.6","-6.3","0.0","19624833","7.8"
"Eric Saubert","DEN","LV","TE","2500","1.6","-6.3","0.0","19625309","3.8"
"Josh Gordon","KC","WAS","WR","3400","3.5","-6.3","0.0","19624979","7.7"
"Dax Milne","WAS","KC","WR","3000","2.6","-6.4","0.0","19625159","5.2"
"Jimmy Graham","CHI","GB","TE","2500","1.4","-6.5","0.0","19625429","2.6"
"Ashton Dulin","IND","HOU","WR","3000","2.5","-6.5","0.0","19625203","5.7"
"Stephen Anderson","LAC","BAL","TE","2500","1.5","-6.5","0.0","19625355","3.7"
"Darren Fells","DET","CIN","TE","2500","1.4","-6.6","0.0","19625361","3.1"
"Foster Moreau","LV","DEN","TE","2500","1.3","-6.6","0.0","19625285","2.7"
"Drew Sample","CIN","DET","TE","2500","1.2","-6.8","0.0","19625373","3.6"
"Anthony Schwartz","CLE","ARI","WR","3000","2.1","-6.8","0.0","19625059","5.1"
"Rhamondre Stevenson","NE","DAL","RB","4500","5.1","-6.8","0.5","19624689","9.6"
"Royce Freeman","CAR","MIN","RB","4000","4.1","-6.9","0.0","19624849","7.5"
"Jesper Horsted","CHI","GB","TE","2500","0.9","-7.0","0.0","19625435","2.0"
"Kenyan Drake","LV","DEN","RB","4300","4.6","-7.0","0.0","19624697","7.2"
"Zay Jones","LV","DEN","WR","3000","2.0","-7.0","0.0","19625027","3.6"
"Joshua Palmer","LAC","BAL","WR","3000","1.9","-7.0","0.0","19625105","4.3"
"John Ross III","NYG","LA","WR","3100","2.1","-7.0","1.9","19624995","3.5"
"Damiere Byrd","CHI","GB","WR","3000","1.8","-7.1","0.0","19625189","3.2"
"Auden Tate","CIN","DET","WR","3000","1.8","-7.1","0.0","19625127","4.5"
"Antonio Gandy-Golden","WAS","KC","WR","3000","1.8","-7.2","0.0","19625161","4.1"
"Darrell Daniels","ARI","CLE","TE","2500","0.5","-7.4","0.0","19625317","2.2"
"Ross Travis","ARI","CLE","TE","2500","0.6","-7.4","0.0","19625321","2.3"
"Diontae Spencer","DEN","LV","WR","3000","1.6","-7.4","0.0","19625037","3.8"
"Josiah Deguara","GB","CHI","TE","2500","0.6","-7.4","0.0","19625421","2.7"
"Joshua Kelley","LAC","BAL","RB","4000","3.6","-7.4","0.0","19624781","7.0"
"John Bates","WAS","KC","TE","2500","0.6","-7.4","0.0","19625399","2.6"
"Antony Auclair","HOU","IND","TE","2500","0.5","-7.5","0.0","19625451","0.9"
"Kaden Smith","NYG","LA","TE","2500","0.5","-7.5","0.0","19625383","1.5"
"Phillip Lindsay","HOU","IND","RB","4000","3.3","-7.6","0.0","19624843","5.2"
"Andre Roberts","HOU","IND","WR","3000","1.4","-7.6","0.0","19625219","2.0"
"Brandon Zylstra","CAR","MIN","WR","3000","1.2","-7.7","0.0","19625001","3.0"
"Derek Carrier","LV","DEN","TE","2500","0.3","-7.7","0.0","19625305","1.4"
"Johnny Mundt","LA","NYG","TE","2500","0.3","-7.7","0.0","19625391","3.2"
"Ben Ellefson","MIN","CAR","TE","2500","0.3","-7.7","0.0","19625337","2.1"
"Noah Brown","DAL","NE","WR","3000","1.1","-7.8","0.0","19625013","3.9"
"Equanimeous St. Brown","GB","CHI","WR","3000","1.2","-7.8","0.0","19625181","3.4"
"Willie Snead IV","LV","DEN","WR","3000","1.2","-7.8","0.0","19625029","2.5"
"Chris Herndon","MIN","CAR","TE","2600","0.3","-7.9","0.0","19625281","2.2"
"Collin Johnson","NYG","LA","WR","3000","1.1","-7.9","0.0","19625141","2.2"
"Amari Rodgers","GB","CHI","WR","3000","0.6","-8.3","0.0","19625177","2.7"
"Miles Boykin","BAL","LAC","WR","3000","0.6","-8.4","0.0","19625099","3.2"
"Devonta Freeman","BAL","LAC","RB","4000","2.4","-8.6","0.0","19624767","5.9"
"Alex Erickson","CAR","MIN","WR","3000","0.3","-8.7","0.0","19625065","1.7"
"Trenton Irwin","CIN","DET","WR","3000","0.3","-8.7","0.0","19625133","2.5"
"Malik Taylor","GB","CHI","WR","3000","0.3","-8.7","0.0","19625179","2.3"
"C.J. Board","NYG","LA","WR","3000","0.2","-8.8","0.0","19625139","1.1"
"Jalen Richard","LV","DEN","RB","4000","2.0","-8.9","0.0","19624721","3.8"
"Jaret Patterson","WAS","KC","RB","4000","1.9","-9.0","0.0","19624821","5.7"
"Rodney Smith","CAR","MIN","RB","4000","1.6","-9.3","0.0","19624751","4.3"
"D'Ernest Johnson","CLE","ARI","RB","4000","1.6","-9.3","0.1","19624741","4.9"
"Patrick Ricard","BAL","LAC","RB","4000","1.5","-9.4","0.0","19624777","4.7"
"Alec Ingold","LV","DEN","RB","4000","1.5","-9.5","0.0","19624725","3.1"
"C.J. Ham","MIN","CAR","RB","4000","1.4","-9.5","0.0","19624763","4.2"
"Gary Brightwell","NYG","LA","RB","4000","1.3","-9.6","0.0","19624801","4.0"
"Ameer Abdullah","MIN","CAR","RB","4000","1.1","-9.9","0.0","19624757","3.8"
"Alexander Mattison","MIN","CAR","RB","6200","5.3","-10.0","0.5","19624637","9.0"
"Trayveon Williams","CIN","DET","RB","4000","0.8","-10.1","0.0","19624797","5.0"
"Eli Penny","NYG","LA","RB","4000","0.7","-10.2","0.0","19624807","3.2"
"Michael Burton","KC","WAS","RB","4000","0.6","-10.3","0.0","19624825","3.6"
"Kylin Hill","GB","CHI","RB","4000","0.5","-10.4","0.0","19624829","2.5"
"Jason Cabinda","DET","CIN","RB","4000","0.4","-10.5","0.0","19624793","3.2"
"Peyton Barber","LV","DEN","RB","4400","1.2","-10.5","0.0","19624691","2.9"
"Larry Rountree III","LAC","BAL","RB","4400","1.0","-10.7","0.0","19624693","3.8"
"Damarea Crockett","DEN","LV","RB","4000","0.2","-10.8","0.0","19624727","3.4"
"Gabe Nabers","LAC","BAL","RB","4000","0.1","-10.8","0.0","19624785","2.6"
