"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Ownership","DKSlateID","DK Ceiling"
"Larry Rountree III","LAC","HOU","RB","4000","3.8","-7.1","0.0","20692374","8.5"
"Chris Herndon","MIN","LA","TE","2800","1.3","-7.2","0.0","20692936","3.2"
"Nick Boyle","BAL","CIN","TE","2500","0.7","-7.3","0.0","20693016","1.2"
"Jaydon Mickens","JAX","NYJ","WR","3000","1.6","-7.3","0.0","20692766","3.0"
"Frank Darby","ATL","DET","WR","3000","1.5","-7.4","0.0","20692760","4.0"
"Antony Auclair","HOU","LAC","TE","2500","0.5","-7.4","0.0","20693038","1.2"
"Daurice Fountain","KC","PIT","WR","3000","1.5","-7.4","0.0","20692686","4.6"
"Kendall Hinton","DEN","LV","WR","3000","1.5","-7.5","0.0","20692654","3.0"
"Eric Saubert","DEN","LV","TE","2500","0.5","-7.5","0.0","20692972","1.7"
"David Sills","NYG","PHI","WR","3000","1.5","-7.5","0.0","20692882","1.8"
"Chris Myarick","NYG","PHI","TE","2500","0.5","-7.5","0.0","20693128","0.6"
"Jack Stoll","PHI","NYG","TE","2500","0.4","-7.5","0.0","20693118","2.6"
"Terrace Marshall Jr.","CAR","TB","WR","3000","1.4","-7.6","0.0","20692788","1.8"
"J.P. Holtz","CHI","SEA","TE","2500","0.3","-7.7","0.0","20693008","0.8"
"Dare Ogunbowale","JAX","NYJ","RB","4000","3.2","-7.7","0.0","20692400","6.8"
"Luke Stocker","MIN","LA","TE","2500","0.3","-7.7","0.0","20693098","1.9"
"Tyree Jackson","PHI","NYG","TE","2500","0.2","-7.7","0.0","20693120","2.3"
"Royce Freeman","HOU","LAC","RB","4000","3.2","-7.8","0.0","20692474","6.5"
"Chris Moore","HOU","LAC","WR","3000","1.2","-7.8","0.0","20692736","2.1"
"Kene Nwangwu","MIN","LA","RB","4000","3.1","-7.8","0.0","20692444","5.8"
"Dede Westbrook","MIN","LA","WR","3000","1.2","-7.8","0.0","20692828","3.0"
"Alex Collins","SEA","CHI","RB","4900","4.9","-7.8","0.0","20692250","9.1"
"Matt Breida","BUF","NE","RB","4200","3.4","-7.9","0.0","20692296","5.0"
"Peyton Barber","LV","DEN","RB","4000","3.1","-7.9","0.0","20692308","5.7"
"Tevin Coleman","NYJ","JAX","RB","4800","4.6","-8.0","0.0","20692254","9.0"
"Qadree Ollison","ATL","DET","RB","4000","2.8","-8.1","0.0","20692394","7.2"
"DeeJay Dallas","SEA","CHI","RB","4200","3.2","-8.1","0.0","20692302","7.0"
"Gunner Olszewski","NE","BUF","WR","3000","0.7","-8.2","0.0","20692810","2.5"
"Khalil Herbert","CHI","SEA","RB","4300","3.1","-8.4","0.0","20692292","6.0"
"Stanley Morgan","CIN","BAL","WR","3000","0.6","-8.4","0.0","20692712","2.5"
"Tom Kennedy","DET","ATL","WR","3000","0.5","-8.5","0.0","20692748","1.2"
"Kristian Wilkerson","NE","BUF","WR","3000","0.5","-8.5","0.0","20692816","2.2"
"JJ Arcega-Whiteside","PHI","NYG","WR","3000","0.4","-8.5","0.0","20692858","2.6"
"Greg Ward","PHI","NYG","WR","3000","0.4","-8.6","0.0","20692860","2.5"
"Diontae Spencer","DEN","LV","WR","3000","0.2","-8.7","0.0","20692656","1.4"
"Willie Snead IV","CAR","TB","WR","3000","0.1","-8.8","0.0","20692794","0.5"
"Jalen Richard","LV","DEN","RB","4800","3.7","-8.8","0.0","20692256","6.4"
"Damien Williams","CHI","SEA","RB","4500","2.8","-9.2","0.0","20692272","5.6"
"Godwin Igwebuike","DET","ATL","RB","4000","1.8","-9.2","0.0","20692388","4.6"
"C.J. Ham","MIN","LA","RB","4000","1.7","-9.2","0.0","20692448","4.1"
"Kenneth Gainwell","PHI","NYG","RB","4700","3.0","-9.3","0.0","20692258","7.0"
"Benny Snell Jr.","PIT","KC","RB","4000","1.5","-9.4","0.0","20692324","3.4"
"Travis Homer","SEA","CHI","RB","4300","1.6","-9.9","0.0","20692286","4.7"
"Dazz Newsome","CHI","SEA",,,"2.1","-10.0","0.0",,"3.1"
"Devin Duvernay","BAL","CIN","WR","3700","0.2","-10.1","0.0","20692594","0.7"
"Jason Cabinda","DET","ATL","RB","4000","0.8","-10.1","0.0","20692392","3.3"
"Keith Smith","ATL","DET","RB","4000","0.7","-10.2","0.0","20692396","4.2"
"Michael Burton","KC","PIT","RB","4000","0.7","-10.2","0.0","20692338","3.2"
"Nick Bawden","NYJ","JAX","RB","4000","0.5","-10.4","0.0","20692408","4.1"
"Eli Penny","NYG","PHI","RB","4000","0.4","-10.5","0.0","20692306","1.9"
"Jakob Johnson","NE","BUF","RB","4000","0.3","-10.6","0.0","20692434","2.8"
"Giovanni Ricci","CAR","TB","RB","4000","0.3","-10.7","0.0","20692418","1.7"
"Derrick Gore","KC","PIT","RB","4000","0.2","-10.7","0.0","20692334","2.6"
"Sutton Smith","LV","DEN","RB","4000","0.3","-10.7","0.0","20692312","2.0"
"Boston Scott","PHI","NYG","RB","4200","0.7","-10.7","0.0","20692298","3.9"
"Sam Darnold","CAR","TB","QB","4000","1.7","-10.9","0.0","20692186","5.7"
"P.J. Walker","CAR","TB","QB","4900","0.4","-14.9","0.0","20692151","4.4"
"Marcus Mariota","LV","DEN","QB","5200","0.7","-15.5","0.0","20692145","4.7"
"Mike Glennon","NYG","PHI","QB","5100","0.4","-15.5","0.0","20692146","4.4"
