"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Ownership","DKSlateID","DK Ceiling"
"Davis Mills","HOU","SEA","QB","5000","12.8","-2.8","0.5","20490723","15.8"
"Ryan Griffin","NYJ","NO","TE","2900","6.0","-2.8","0.5","20491532","8.3"
"Bills ","BUF","TB","DST","2700","3.5","-2.8","0.2","20491739","7.0"
"Devonta Freeman","BAL","CLE","RB","5700","11.4","-2.9","3.5","20490812","14.5"
"George Kittle","SF","CIN","TE","6900","13.7","-3.0","5.2","20491482","20.8"
"Ricky Seals-Jones","WAS","DAL","TE","3600","7.1","-3.0","1.7","20491506","10.3"
"Gabriel Davis","BUF","TB","WR","3500","6.8","-3.1","0.5","20491182","11.1"
"Ameer Abdullah","CAR","ATL","RB","4800","9.4","-3.1","0.5","20490846","14.3"
"Cameron Brate","TB","BUF","TE","2700","5.3","-3.1","0.5","20491542","9.0"
"Curtis Samuel","WAS","DAL","WR","3600","7.1","-3.1","0.5","20491174","10.5"
"DeAndre Carter","WAS","DAL","WR","3400","6.7","-3.1","0.5","20491192","10.0"
"Hayden Hurst","ATL","CAR","TE","2500","4.7","-3.3","0.1","20491616","6.5"
"Donald Parham Jr.","LAC","NYG","TE","2800","5.3","-3.3","0.5","20491538","9.2"
"Emmanuel Sanders","BUF","TB","WR","4900","9.3","-3.4","1.6","20491126","14.4"
"Nick Chubb","CLE","BAL","RB","7600","14.7","-3.4","0.5","20490780","20.3"
"Darius Slayton","NYG","LAC","WR","4400","8.3","-3.4","0.5","20491150","10.7"
"Cody Hollister","TEN","JAX","WR","3000","5.5","-3.4","0.5","20491404","9.5"
"Albert Okwuegbunam","DEN","DET","TE","3100","5.6","-3.5","0.5","20491522","9.9"
"Kalif Raymond","DET","DEN","WR","4200","7.8","-3.5","0.5","20491158","10.3"
"Nick Westbrook-Ikhine","TEN","JAX","WR","4500","8.4","-3.5","0.5","20491146","13.4"
"Darrel Williams","KC","LV","RB","5300","9.9","-3.6","0.5","20490828","15.5"
"Dontrell Hilliard","TEN","JAX","RB","5300","9.9","-3.6","0.5","20490820","15.3"
"Rashard Higgins","CLE","BAL","WR","3300","5.8","-3.8","0.5","20491206","8.9"
"Alex Collins","SEA","HOU","RB","5200","9.5","-3.8","0.5","20490824","14.8"
"Geoff Swaim","TEN","JAX","TE","2800","4.8","-3.8","0.0","20491536","8.1"
"Tim Patrick","DEN","DET","WR","4800","8.6","-3.9","0.5","20491128","14.1"
"Demarcus Robinson","KC","LV","WR","3000","5.0","-3.9","0.5","20491378","9.4"
"Austin Walter","NYJ","NO","RB","4000","7.0","-3.9","0.5","20491058","11.4"
"Rashaad Penny","SEA","HOU","RB","4800","8.6","-3.9","0.5","20490848","13.0"
"Chris Conley","HOU","SEA","WR","3300","5.5","-4.0","0.5","20491208","7.1"
"Juwan Johnson","NO","NYJ","TE","2900","4.6","-4.2","0.0","20491530","8.0"
"Courtland Sutton","DEN","DET","WR","5300","9.2","-4.3","0.5","20491110","14.9"
"Royce Freeman","HOU","SEA","RB","4200","7.0","-4.3","0.5","20490882","10.2"
"JaMycal Hasty","SF","CIN","RB","4000","6.5","-4.4","1.6","20491012","11.4"
"Breshad Perriman","TB","BUF","WR","3000","4.5","-4.5","0.2","20491256","8.5"
"DeSean Jackson","LV","KC","WR","3900","6.1","-4.6","0.5","20491168","9.4"
"Olamide Zaccheaus","ATL","CAR","WR","3800","5.8","-4.7","0.5","20491170","8.4"
"Will Dissly","SEA","HOU","TE","2500","3.3","-4.7","0.0","20491708","6.3"
"Adam Humphries","WAS","DAL","WR","3500","5.2","-4.8","0.5","20491178","8.0"
"Tommy Tremble","CAR","ATL","TE","2600","3.3","-4.9","0.0","20491548","5.5"
"Tajae Sharpe","ATL","CAR","WR","3600","5.2","-5.0","0.5","20491176","7.6"
"Freddie Swain","SEA","HOU","WR","3300","4.5","-5.0","0.0","20491200","8.0"
"Devin Singletary","BUF","TB","RB","4700","7.2","-5.1","0.5","20490852","10.5"
"Nick Vannett","NO","NYJ","TE","3100","4.1","-5.1","0.1","20491520","7.0"
"Devin Duvernay","BAL","CLE","WR","3500","4.6","-5.3","0.0","20491180","6.7"
"Ian Thomas","CAR","ATL","TE","2500","2.7","-5.3","0.0","20491552","4.6"
"Davion Davis","HOU","SEA","WR","3000","3.7","-5.3","0.0","20491470","4.8"
"Brandon Zylstra","CAR","ATL","WR","3000","3.6","-5.4","0.0","20491232","6.1"
"Miller Forristall","CLE","BAL","TE","2500","2.6","-5.4","0.0","20491566","4.8"
"Kyle Rudolph","NYG","LAC","TE","2600","2.8","-5.4","0.1","20491546","3.9"
"Mike Davis","ATL","CAR","RB","4900","7.2","-5.6","0.5","20490840","10.9"
"Kenny Stills","NO","NYJ","WR","3000","3.4","-5.6","0.0","20491358","6.1"
"MyCole Pruitt","TEN","JAX","TE","2500","2.4","-5.6","0.0","20491666","5.3"
"Zack Moss","BUF","TB","RB","4500","6.2","-5.7","0.5","20490860","10.2"
"Corey Clement","DAL","WAS","RB","4000","5.3","-5.7","0.5","20491036","9.4"
"Shane Zylstra","DET","DEN","TE","2500","2.2","-5.7","0.0","20491582","2.8"
"Dee Eskridge","SEA","HOU","WR","3200","3.7","-5.7","0.0","20491220","6.9"
"Jauan Jennings","SF","CIN","WR","3300","3.6","-6.0","0.0","20491202","6.6"
"Tavon Austin","JAX","TEN","WR","3200","3.3","-6.1","0.0","20491214","4.2"
"Sammy Watkins","BAL","CLE","WR","4600","5.8","-6.3","0.5","20491142","8.2"
"Terrace Marshall Jr.","CAR","ATL","WR","3100","2.8","-6.3","0.0","20491228","4.9"
"Drew Sample","CIN","SF","TE","2500","1.7","-6.3","0.0","20491680","3.8"
"Blake Bell","KC","LV","TE","2500","1.7","-6.3","0.0","20491648","4.9"
"Daniel Helm","LV","KC","TE","2500","1.7","-6.3","0.0","20491638","2.9"
"Jeremy McNichols","TEN","JAX","RB","5200","7.0","-6.3","0.5","20490826","11.7"
"Chester Rogers","TEN","JAX","WR","3400","3.5","-6.3","0.1","20491190","6.8"
"Samaje Perine","CIN","SF","RB","4200","4.9","-6.4","0.0","20490880","9.0"
"Peyton Barber","LV","KC","RB","4000","4.5","-6.4","0.0","20490980","7.1"
"Kenny Yeboah","NYJ","NO","TE","2500","1.6","-6.4","0.0","20491624","2.6"
"Justin Jackson","LAC","NYG","RB","4200","4.8","-6.5","0.0","20490876","8.8"
"Chris Manhertz","JAX","TEN","TE","2500","1.4","-6.6","0.0","20491658","2.3"
"John Bates","WAS","DAL","TE","3000","2.4","-6.6","0.0","20491528","4.4"
"Devontae Booker","NYG","LAC","RB","4800","5.8","-6.7","0.5","20490844","8.8"
"Josh Oliver","BAL","CLE","TE","2500","1.2","-6.8","0.0","20491558","2.5"
"Cedrick Wilson","DAL","WAS","WR","3500","3.2","-6.8","0.0","20491184","6.5"
"Mecole Hardman","KC","LV","WR","3900","4.0","-6.8","0.0","20491164","7.9"
"Stephen Anderson","LAC","NYG","TE","2500","1.2","-6.8","0.0","20491594","3.7"
"La'Mical Perine","NYJ","NO","RB","4000","4.1","-6.8","0.0","20490968","7.7"
"Charlie Woerner","SF","CIN","TE","2500","1.1","-6.8","0.0","20491672","3.5"
"Josh Gordon","KC","LV","WR","3000","2.0","-7.0","0.0","20491376","5.4"
"Noah Gray","KC","LV","TE","2500","1.0","-7.0","0.0","20491646","4.0"
"Kyle Juszczyk","SF","CIN","RB","4000","4.0","-7.0","0.0","20491020","8.0"
"Eric Saubert","DEN","DET","TE","2500","0.8","-7.1","0.0","20491586","3.4"
"Tyler Johnson","TB","BUF","WR","3200","2.3","-7.1","0.0","20491222","5.6"
"Jason Moore Jr.","LAC","NYG","WR","3000","1.8","-7.2","0.0","20491304","4.6"
"Garrett Griffin","NO","NYJ","TE","2500","0.7","-7.2","0.0","20491630","2.8"
"O.J. Howard","TB","BUF","TE","2500","0.8","-7.2","0.0","20491724","3.7"
"Rashod Bateman","BAL","CLE","WR","4700","5.0","-7.3","0.5","20491134","7.2"
"Jeremy Sprinkle","DAL","WAS","TE","2500","0.7","-7.3","0.0","20491700","3.2"
"Luke Farrell","JAX","TEN","TE","2500","0.6","-7.3","0.0","20491660","1.3"
"Lee Smith","ATL","CAR","TE","2500","0.5","-7.4","0.0","20491612","1.5"
"Antony Auclair","HOU","SEA","TE","2500","0.5","-7.4","0.0","20491720","0.8"
"Ronald Jones II","TB","BUF","RB","4200","3.9","-7.4","0.0","20490874","7.6"
"Scotty Miller","TB","BUF","WR","3000","1.5","-7.4","0.0","20491254","4.8"
"Qadree Ollison","ATL","CAR","RB","4000","3.4","-7.5","0.0","20490960","6.4"
"Craig Reynolds","DET","DEN","RB","4000","3.4","-7.5","0.0","20490924","5.8"
"Trinity Benson","DET","DEN","WR","3000","1.5","-7.5","0.0","20491280","1.8"
"Kendall Hinton","DEN","DET","WR","3000","1.3","-7.6","0.0","20491284","4.1"
"Carlos Hyde","JAX","TEN","RB","4600","4.5","-7.6","0.0","20490858","7.7"
"Tre' McKitty","LAC","NYG","TE","2500","0.3","-7.7","0.0","20491592","2.7"
"John Ross III","NYG","LAC","WR","3200","1.7","-7.7","0.0","20491218","2.4"
"Chris Myarick","NYG","LAC","TE","2500","0.3","-7.7","0.0","20491598","0.6"
"Ross Dwelley","SF","CIN","TE","2500","0.3","-7.7","0.0","20491674","2.4"
"Colby Parkinson","SEA","HOU","TE","2500","0.3","-7.7","0.0","20491710","2.3"
"Eric Tomlinson","BAL","CLE","TE","2500","0.1","-7.9","0.0","20491554","1.1"
"Tommy Sweeney","BUF","TB","TE","2800","0.7","-7.9","0.0","20491540","2.9"
"Trent Sherfield","SF","CIN","WR","3000","1.0","-7.9","0.0","20491408","3.3"
"Cam Sims","WAS","DAL","WR","3000","1.1","-7.9","0.0","20491432","2.7"
"Jaydon Mickens","JAX","TEN","WR","3000","1.0","-8.0","0.0","20491388","1.6"
"Tony Jones Jr.","NO","NYJ","RB","4400","3.7","-8.0","0.0","20490862","7.6"
"Trenton Irwin","CIN","SF","WR","3000","0.9","-8.1","0.0","20491424","2.8"
"Stanley Morgan","CIN","SF","WR","3000","0.9","-8.1","0.0","20491420","2.8"
"Easop Winston Jr.","NO","NYJ","WR","3000","0.9","-8.1","0.0","20491362","2.9"
"DeeJay Dallas","SEA","HOU","RB","4300","3.4","-8.1","0.0","20490872","7.3"
"Alex Erickson","CAR","ATL","WR","3000","0.7","-8.2","0.0","20491328","2.3"
"Tom Kennedy","DET","DEN","WR","3000","0.8","-8.2","0.0","20491278","1.1"
"KhaDarel Hodge","DET","DEN","WR","3000","0.8","-8.2","0.0","20491276","1.0"
"Dyami Brown","WAS","DAL","WR","3000","0.8","-8.2","0.0","20491436","2.3"
"Latavius Murray","BAL","CLE","RB","4900","4.4","-8.3","0.0","20490842","6.6"
"Malik Turner","DAL","WAS","WR","3000","0.7","-8.3","0.0","20491446","3.1"
"Pharoh Cooper","NYG","LAC","WR","3000","0.5","-8.4","0.0","20491314","1.0"
"James Proche","BAL","CLE","WR","3000","0.5","-8.5","0.0","20491236","1.5"
"Jonathan Williams","WAS","DAL","RB","4000","2.3","-8.7","0.0","20490946","5.5"
"Matt Breida","BUF","TB","RB","5300","4.7","-8.8","0.0","20490822","8.0"
"Andre Roberts","LAC","NYG","WR","3000","0.2","-8.8","0.0","20491300","2.5"
"K.J. Hill","LAC","NYG","WR","3000","0.2","-8.8","0.0","20491308","2.5"
"Demetric Felton","CLE","BAL","RB","4000","1.5","-9.4","0.0","20490900","4.1"
"Giovani Bernard","TB","BUF","RB","4400","2.3","-9.4","0.0","20490870","5.3"
"Joshua Kelley","LAC","NYG","RB","4000","1.3","-9.6","0.0","20490936","4.5"
"Jason Cabinda","DET","DEN","RB","4000","1.3","-9.7","0.0","20490922","2.9"
"Keith Smith","ATL","CAR","RB","4000","1.1","-9.8","0.0","20490966","3.2"
"Dwayne Washington","NO","NYJ","RB","4000","1.0","-9.9","0.0","20490972","4.2"
"Dez Fitzpatrick","TEN","JAX","WR","3600","0.2","-9.9","0.0","20491172","2.6"
"Kevin White","NO","NYJ",,,"3.1","-10.0","0.0",,"6.1"
"Jaret Patterson","WAS","DAL","RB","4000","1.0","-10.0","0.0","20491028","3.8"
"Nate McCrary","BAL","CLE","RB","4000","0.7","-10.2","0.0","20490888","1.8"
"Adam Prentice","NO","NYJ","RB","4000","0.6","-10.3","0.0","20490976","3.7"
"Sutton Smith","LV","KC","RB","4000","0.6","-10.4","0.0","20490984","1.9"
"Eli Penny","NYG","LAC","RB","4000","0.5","-10.4","0.0","20490948","2.3"
"Nick Bawden","NYJ","NO","RB","4000","0.5","-10.4","0.0","20490970","3.2"
"Andy Janovich","CLE","BAL","RB","4000","0.3","-10.6","0.0","20490904","2.6"
"Michael Burton","KC","LV","RB","4000","0.3","-10.6","0.0","20490992","2.9"
"Derrick Gore","KC","LV","RB","4000","0.3","-10.6","0.0","20490988","2.9"
"Dare Ogunbowale","JAX","TEN","RB","4000","0.2","-10.7","0.0","20490996","2.2"
"Trayveon Williams","CIN","SF","RB","4000","0.2","-10.8","0.0","20491024","2.9"
"D'Ernest Johnson","CLE","BAL","RB","4400","0.4","-11.3","0.0","20490864","2.7"
"Marcus Mariota","LV","KC","QB","4500","0.4","-13.7","0.0","20490733","4.4"
"Trey Lance","SF","CIN","QB","5000","0.3","-15.3","0.0","20490721","4.3"
