"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Ownership","DKSlateID","DK Ceiling"
"Cooper Kupp","LA","DET","WR","8400","24.9","5.3","23.3","19720115","38.1"
"Davante Adams","GB","WAS","WR","8900","25.8","5.2","19.9","19720111","38.3"
"Jalen Hurts","PHI","LV","QB","6900","25.5","4.2","12.3","19719823","35.6"
"Darrell Henderson Jr.","LA","DET","RB","6600","20.2","4.1","24.0","19719891","30.4"
"Tyreek Hill","KC","TEN","WR","8600","23.9","3.9","15.5","19720113","36.2"
"Derrick Henry","TEN","KC","RB","9200","25.0","3.8","9.1","19719883","34.0"
"Calvin Ridley","ATL","MIA","WR","6600","19.4","3.3","12.9","19720123","28.7"
"Brandin Cooks","HOU","ARI","WR","6000","18.1","3.2","17.6","19720137","24.2"
"Lamar Jackson","BAL","CIN","QB","7400","25.7","2.9","15.0","19719821","34.6"
"Josh Jacobs","LV","PHI","RB","6200","17.7","2.5","14.0","19719899","25.7"
"D'Andre Swift","DET","LA","RB","6000","17.3","2.4","25.3","19719903","23.6"
"Derek Carr","LV","PHI","QB","6000","21.0","2.4","11.6","19719826","30.0"
"Travis Kelce","KC","TEN","TE","7600","20.1","2.1","9.2","19720483","31.0"
"Chuba Hubbard","CAR","NYG","RB","6100","17.0","2.0","22.2","19719901","22.7"
"Matt Ryan","ATL","MIA","QB","5700","19.6","1.9","5.4","19719828","26.5"
"Miles Sanders","PHI","LV","RB","5100","15.0","1.9","16.9","19719929","20.5"
"Khalil Herbert","CHI","TB","RB","5200","15.1","1.8","3.8","19719927","19.5"
"Patrick Mahomes","KC","TEN","QB","8400","27.6","1.7","8.4","19719818","38.2"
"Matthew Stafford","LA","DET","QB","7100","23.7","1.7","11.3","19719822","34.2"
"Jaylen Waddle","MIA","ATL","WR","5600","15.8","1.7","8.3","19720145","22.6"
"Jakobi Meyers","NE","NYJ","WR","5300","15.2","1.7","16.9","19720153","23.2"
"Leonard Fournette","TB","CHI","RB","6400","17.4","1.7","18.1","19719895","24.6"
"Ja'Marr Chase","CIN","BAL","WR","6200","16.9","1.6","10.4","19720133","24.3"
"Darrel Williams","KC","TEN","RB","5800","16.1","1.6","18.2","19719909","23.8"
"Daniel Jones","NYG","CAR","QB","5400","18.3","1.5","4.5","19719830","25.2"
"Tee Higgins","CIN","BAL","WR","4900","13.9","1.2","13.3","19720167","19.5"
"Aaron Jones","GB","WAS","RB","7500","18.9","1.1","14.8","19719887","27.2"
"Robert Woods","LA","DET","WR","6400","16.7","1.1","9.3","19720127","26.6"
"Devontae Booker","NYG","CAR","RB","5500","15.0","1.1","13.8","19719917","20.5"
"Sterling Shepard","NYG","CAR","WR","5600","15.2","1.1","17.5","19720147","21.1"
"Mecole Hardman","KC","TEN","WR","4300","12.5","1.0","13.0","19720187","20.3"
"Tua Tagovailoa","MIA","ATL","QB","5500","18.0","1.0","6.6","19719829","27.3"
"A.J. Brown","TEN","KC","WR","6300","16.5","1.0","9.5","19720129","24.9"
"Taylor Heinicke","WAS","GB","QB","5200","17.2","1.0","4.1","19719833","24.1"
"Patriots ","NE","NYJ","DST","3400","8.7","1.0","13.1","19720708","14.2"
"Chase Edmonds","ARI","HOU","RB","5600","15.0","0.9","8.2","19719913","23.1"
"Antonio Brown","TB","CHI","WR","6300","16.3","0.8","5.4","19720131","24.9"
"Cardinals ","ARI","HOU","DST","3100","7.9","0.8","29.3","19720711","13.1"
"Giants ","NYG","CAR","DST","2500","6.8","0.8","14.0","19720718","11.5"
"Cordarrelle Patterson","ATL","MIA","RB","6300","16.2","0.7","10.6","19719897","22.9"
"DJ Moore","CAR","NYG","WR","7100","17.8","0.7","14.3","19720119","24.8"
"Hunter Renfrow","LV","PHI","WR","4800","13.1","0.6","12.7","19720171","20.0"
"Mike Gesicki","MIA","ATL","TE","4700","12.9","0.6","13.4","19720495","18.1"
"Rashod Bateman","BAL","CIN","WR","3400","10.2","0.4","11.9","19720235","15.7"
"Darnell Mooney","CHI","TB","WR","4600","12.4","0.3","12.6","19720179","16.2"
"Chris Godwin","TB","CHI","WR","5900","15.0","0.3","11.8","19720139","23.5"
"Terry McLaurin","WAS","GB","WR","6900","16.9","0.3","5.8","19720121","23.3"
"Jared Goff","DET","LA","QB","5000","15.5","0.0","1.4","19719837","19.4"
"Falcons ","ATL","MIA","DST","2700","6.3","0.0","5.4","19720716","10.9"
"Ravens ","BAL","CIN","DST","2900","6.7","0.0","5.4","19720713","11.4"
"Mark Andrews","BAL","CIN","TE","6000","14.8","-0.1","9.5","19720487","22.3"
"Sam Darnold","CAR","NYG","QB","5900","18.2","-0.1","2.6","19719827","28.2"
"Ryan Tannehill","TEN","KC","QB","6400","19.7","-0.1","5.0","19719824","28.8"
"Joe Mixon","CIN","BAL","RB","6500","15.6","-0.2","8.2","19719893","20.9"
"Packers ","GB","WAS","DST","3300","7.4","-0.2","3.6","19720709","12.3"
"Kyler Murray","ARI","HOU","QB","8500","25.8","-0.3","4.6","19719817","37.3"
"Robby Anderson","CAR","NYG","WR","4800","12.2","-0.3","5.3","19720173","17.3"
"Darren Waller","LV","PHI","TE","6700","15.9","-0.3","13.3","19720485","23.7"
"Myles Gaskin","MIA","ATL","RB","5300","13.1","-0.4","2.2","19719923","18.6"
"Mac Jones","NE","NYJ","QB","5300","16.1","-0.4","1.4","19719832","23.0"
"Michael Carter","NYJ","NE","RB","4800","12.1","-0.4","5.3","19719939","17.1"
"Raiders ","LV","PHI","DST","3000","6.6","-0.4","2.6","19720712","11.2"
"Jets ","NYJ","NE","DST","2400","5.4","-0.4","6.5","19720719","9.6"
"Van Jefferson Jr.","LA","DET","WR","3500","9.4","-0.5","9.5","19720227","16.8"
"Damien Harris","NE","NYJ","RB","5700","13.8","-0.5","7.0","19719911","20.4"
"Tom Brady","TB","CHI","QB","7700","23.2","-0.5","2.9","19719819","33.7"
"Mike Davis","ATL","MIA","RB","5200","12.7","-0.6","5.7","19719925","18.8"
"Marquise Brown","BAL","CIN","WR","5800","13.8","-0.6","3.9","19720141","21.0"
"Aaron Rodgers","GB","WAS","QB","7500","22.6","-0.6","1.6","19719820","32.6"
"DeVonta Smith","PHI","LV","WR","5400","13.1","-0.6","10.4","19720151","18.4"
"Ricky Seals-Jones","WAS","GB","TE","3700","9.7","-0.6","13.7","19720507","13.1"
"Amon-Ra St. Brown","DET","LA","WR","4100","10.5","-0.7","9.0","19720197","14.2"
"Mike Evans","TB","CHI","WR","6500","15.1","-0.7","1.4","19720125","23.3"
"Panthers ","CAR","NYG","DST","3500","7.3","-0.7","1.3","19720707","12.2"
"Eagles ","PHI","LV","DST","2300","4.9","-0.7","8.0","19720720","8.9"
"Buccaneers ","TB","CHI","DST","4000","8.3","-0.7","3.2","19720706","13.5"
"Tyler Boyd","CIN","BAL","WR","4700","11.5","-0.8","6.0","19720177","16.0"
"Robert Tonyan","GB","WAS","TE","3500","9.2","-0.8","3.3","19720511","15.0"
"Joe Burrow","CIN","BAL","QB","6200","18.2","-1.0","0.5","19719825","24.0"
"Cole Kmet","CHI","TB","TE","3000","7.8","-1.1","8.7","19720519","9.3"
"Corey Davis","NYJ","NE","WR","5200","12.2","-1.1","3.5","19720157","16.9"
"Antonio Gibson","WAS","GB","RB","5900","13.5","-1.1","0.5","19719905","19.0"
"Rondale Moore","ARI","HOU","WR","4400","10.6","-1.2","7.9","19720185","18.0"
"Kyle Pitts","ATL","MIA","TE","5900","13.5","-1.2","1.1","19720489","19.6"
"Nelson Agholor","NE","NYJ","WR","3700","9.1","-1.2","3.6","19720217","14.3"
"Dallas Goedert","PHI","LV","TE","4600","10.8","-1.3","14.0","19720497","15.6"
"Allen Robinson II","CHI","TB","WR","5100","11.7","-1.4","8.6","19720161","15.2"
"Davis Mills","HOU","ARI","QB","4900","13.8","-1.4","0.5","19719839","18.3"
"Zach Wilson","NYJ","NE","QB","5100","14.4","-1.4","0.5","19719834","20.4"
"Jamison Crowder","NYJ","NE","WR","4900","11.3","-1.4","0.5","19720169","15.1"
"T.J. Hockenson","DET","LA","TE","5100","11.6","-1.5","6.8","19720491","14.6"
"Chiefs ","KC","TEN","DST","2600","4.6","-1.6","2.8","19720717","8.5"
"A.J. Green","ARI","HOU","WR","5100","11.3","-1.8","1.4","19720163","19.2"
"AJ Dillon","GB","WAS","RB","4600","10.3","-1.8","0.9","19719945","15.8"
"Christian Kirk","ARI","HOU","WR","5300","11.5","-2.0","1.3","19720155","19.5"
"Henry Ruggs III","LV","PHI","WR","5500","11.8","-2.1","0.5","19720149","19.0"
"WAS Football Team ","WAS","GB","DST","2200","3.3","-2.1","0.8","19720721","6.6"
"James Conner","ARI","HOU","RB","5600","11.9","-2.2","0.9","19719915","19.9"
"Kalif Raymond","DET","LA","WR","4700","10.2","-2.2","0.5","19720175","14.0"
"Durham Smythe","MIA","ATL","TE","2500","5.8","-2.2","2.6","19720587","8.6"
"Ryan Griffin","NYJ","NE","TE","2500","5.7","-2.2","2.8","19720647","8.1"
"Dolphins ","MIA","ATL","DST","3200","5.1","-2.2","0.5","19720710","9.2"
"Justin Fields","CHI","TB","QB","5300","14.2","-2.3","0.6","19719831","22.8"
"Hunter Henry","NE","NYJ","TE","4100","8.8","-2.3","3.0","19720501","13.4"
"Jonnu Smith","NE","NYJ","TE","2800","6.3","-2.3","3.8","19720527","10.0"
"Bengals ","CIN","BAL","DST","2800","4.3","-2.3","0.4","19720714","8.0"
"DeAndre Hopkins","ARI","HOU","WR","7700","15.8","-2.4","0.8","19720117","25.5"
"Bryan Edwards","LV","PHI","WR","4100","8.7","-2.4","0.5","19720195","14.7"
