"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Ownership","DKSlateID","DK Ceiling"
"Eli Mitchell","SF","MIN","RB","5400","13.5","-0.2","5.7","20285671","19.6"
"Joe Mixon","CIN","PIT","RB","7500","17.5","-0.3","9.1","20285647","24.5"
"Kenny Golladay","NYG","PHI","WR","5100","12.8","-0.3","4.8","20285937","18.1"
"Jets ","NYJ","HOU","DST","2500","5.7","-0.3","6.0","20286511","10.0"
"Eagles ","PHI","NYG","DST","3200","7.0","-0.3","3.4","20286501","11.8"
"Kyle Pitts","ATL","JAX","TE","6100","14.7","-0.4","7.6","20286279","21.7"
"DJ Moore","CAR","MIA","WR","6200","14.7","-0.6","11.0","20285907","21.1"
"Jaylen Waddle","MIA","CAR","WR","5900","14.0","-0.6","11.8","20285911","19.0"
"Steelers ","PIT","CIN","DST","2700","5.7","-0.6","3.0","20286507","10.1"
"Javonte Williams","DEN","LAC","RB","5200","12.6","-0.7","6.2","20285679","17.5"
"David Johnson","HOU","NYJ","RB","4500","11.3","-0.7","5.4","20285705","18.0"
"Laviska Shenault Jr.","JAX","ATL","WR","4400","11.0","-0.7","12.6","20285967","15.4"
"Kirk Cousins","MIN","SF","QB","6300","18.8","-0.7","3.6","20285574","24.3"
"Mike Williams","LAC","DEN","WR","5700","13.5","-0.8","10.2","20285915","20.0"
"Justin Jefferson","MIN","SF","WR","8300","18.6","-0.8","8.4","20285887","27.6"
"Vikings ","MIN","SF","DST","2400","5.0","-0.8","3.5","20286513","9.0"
"Jared Cook","LAC","DEN","TE","3000","8.1","-0.9","12.6","20286309","12.2"
"Mac Jones","NE","TEN","QB","5400","15.9","-0.9","2.4","20285583","22.0"
"Mike Evans","TB","IND","WR","7200","16.3","-0.9","8.1","20285895","24.6"
"Broncos ","DEN","LAC","DST","2600","5.3","-0.9","2.4","20286510","9.4"
"Giants ","NYG","PHI","DST","2400","4.9","-0.9","2.3","20286514","8.9"
"Tyler Conklin","MIN","SF","TE","3700","9.3","-1.0","6.0","20286299","13.7"
"Keelan Cole Sr.","NYJ","HOU","WR","3100","8.2","-1.0","5.0","20286019","12.1"
"Packers ","GB","LA","DST","2600","5.2","-1.0","3.2","20286509","9.3"
"Melvin Gordon III","DEN","LAC","RB","5300","12.4","-1.1","1.6","20285675","18.5"
"Tevin Coleman","NYJ","HOU","RB","4000","9.8","-1.1","4.2","20285865","15.5"
"Marquez Valdes-Scantling","GB","LA","WR","4100","9.9","-1.2","6.6","20285973","14.6"
"Tyler Higbee","LA","GB","TE","4200","10.2","-1.2","3.9","20286293","15.0"
"Patriots ","NE","TEN","DST","3900","7.5","-1.2","0.8","20286497","12.5"
"Zach Pascal","IND","TB","WR","3500","8.6","-1.4","2.6","20285995","13.2"
"Dan Arnold","JAX","ATL","TE","4000","9.5","-1.4","7.6","20286295","14.0"
"Odell Beckham Jr.","LA","GB","WR","5000","11.6","-1.4","2.8","20285949","17.4"
"Chase Claypool","PIT","CIN","WR","6000","13.3","-1.5","3.9","20285909","18.6"
"49ers ","SF","MIN","DST","3100","5.6","-1.5","0.5","20286502","9.9"
"Titans ","TEN","NE","DST","2900","5.2","-1.5","0.5","20286505","9.4"
"Najee Harris","PIT","CIN","RB","8200","17.6","-1.6","7.0","20285643","23.4"
"Dez Fitzpatrick","TEN","NE","WR","3200","7.8","-1.6","0.5","20286013","10.6"
"Chargers ","LAC","DEN","DST","3400","6.1","-1.6","0.5","20286499","10.6"
"Mike Gesicki","MIA","CAR","TE","5300","11.8","-1.7","4.4","20286281","16.2"
"Darius Slayton","NYG","PHI","WR","4900","11.0","-1.7","1.1","20285951","15.2"
"Noah Fant","DEN","LAC","TE","4600","10.3","-1.8","0.9","20286285","15.1"
"Rex Burkhead","HOU","NYJ","RB","4200","9.5","-1.8","2.8","20285717","16.1"
"Marvin Jones Jr.","JAX","ATL","WR","5300","11.7","-1.8","3.3","20285931","16.2"
"Ryan Griffin","NYJ","HOU","TE","2600","6.4","-1.8","3.3","20286337","9.5"
"Danny Amendola","HOU","NYJ","WR","3000","7.1","-1.9","1.1","20286027","11.2"
"Robby Anderson","CAR","MIA","WR","4700","10.2","-2.1","0.5","20285963","14.4"
"Van Jefferson Jr.","LA","GB","WR","4900","10.7","-2.1","2.0","20285955","15.4"
"Dontrell Hilliard","TEN","NE","RB","4600","10.0","-2.1","11.6","20285703","13.1"
"Rams ","LA","GB","DST","3300","5.4","-2.1","0.5","20286500","9.6"
"DeVonta Smith","PHI","NYG","WR","6400","13.5","-2.2","0.7","20285905","19.8"
"Aaron Rodgers","GB","LA","QB","6900","19.0","-2.3","2.1","20285572","25.7"
"Rhamondre Stevenson","NE","TEN","RB","5200","11.0","-2.3","1.3","20285681","17.1"
"Tyler Boyd","CIN","PIT","WR","5100","10.7","-2.4","1.5","20285941","15.9"
"Nico Collins","HOU","NYJ","WR","3200","6.8","-2.5","2.3","20286011","10.9"
"Geoff Swaim","TEN","NE","TE","2600","5.7","-2.5","0.5","20286331","7.7"
"Nick Westbrook-Ikhine","TEN","NE","WR","4000","8.4","-2.6","5.3","20285977","11.7"
"Aaron Jones","GB","LA","RB","6000","12.2","-2.7","2.3","20285661","17.1"
"Mike Davis","ATL","JAX","RB","4900","9.9","-2.8","0.5","20285689","15.6"
"Anthony Firkser","TEN","NE","TE","2700","5.6","-2.8","3.9","20286327","7.6"
"Albert Wilson","MIA","CAR","WR","3100","6.2","-2.9","1.6","20286015","9.2"
"T.Y. Hilton","IND","TB","WR","4000","7.9","-3.0","1.1","20285975","12.3"
"Nelson Agholor","NE","TEN","WR","4300","8.5","-3.0","0.5","20285971","13.4"
"Jonnu Smith","NE","TEN","TE","2700","5.4","-3.0","0.5","20286325","8.9"
"Quez Watkins","PHI","NYG","WR","3500","7.0","-3.0","0.5","20285997","11.2"
"Matthew Stafford","LA","GB","QB","7100","18.8","-3.1","1.7","20285571","27.7"
"Colts ","IND","TB","DST","3000","3.8","-3.1","0.1","20286504","7.4"
"Russell Gage","ATL","JAX","WR","5100","9.9","-3.2","0.9","20285939","14.7"
"C.J. Uzomah","CIN","PIT","TE","3400","6.6","-3.2","1.2","20286301","10.3"
"Pharaoh Brown","HOU","NYJ","TE","2800","5.2","-3.3","1.8","20286315","8.3"
"D'Onta Foreman","TEN","NE","RB","4800","9.2","-3.3","0.5","20285695","10.4"
"Randall Cobb","GB","LA","WR","3700","7.0","-3.4","0.5","20285991","10.8"
"K.J. Osborn","MIN","SF","WR","3400","6.3","-3.4","0.5","20286001","9.9"
"Nyheim Hines","IND","TB","RB","4000","7.5","-3.5","0.5","20285859","12.4"
"Jack Doyle","IND","TB","TE","3100","5.7","-3.5","0.5","20286307","8.9"
"Jalen Reagor","PHI","NYG","WR","3000","5.5","-3.5","0.5","20286197","8.9"
"Chester Rogers","TEN","NE","WR","3500","6.4","-3.5","3.0","20285999","8.9"
"Olamide Zaccheaus","ATL","JAX","WR","4400","8.2","-3.6","0.5","20285969","12.6"
"Buccaneers ","TB","IND","DST","3700","4.7","-3.6","0.0","20286498","8.7"
"Brandon Zylstra","CAR","MIA","WR","3000","5.2","-3.7","0.5","20286171","8.6"
"Mo Alie-Cox","IND","TB","TE","2600","4.4","-3.7","0.2","20286329","7.7"
"Kendrick Bourne","NE","TEN","WR","4900","9.1","-3.7","0.5","20285953","14.3"
"Tim Patrick","DEN","LAC","WR","4800","8.7","-3.8","0.5","20285959","13.3"
"AJ Dillon","GB","LA","RB","5900","10.9","-3.8","14.2","20285663","15.1"
"Hunter Henry","NE","TEN","TE","4500","8.0","-3.9","0.5","20286287","12.2"
"John Ross III","NYG","PHI","WR","3300","5.6","-3.9","0.5","20286007","8.6"
"Laquon Treadwell","JAX","ATL","WR","3000","4.9","-4.1","0.2","20286105","7.8"
"Collin Johnson","NYG","PHI","WR","3000","4.9","-4.1","0.0","20286209","7.4"
"Courtland Sutton","DEN","LAC","WR","5400","9.5","-4.2","1.5","20285925","14.1"
"Donald Parham Jr.","LAC","DEN","TE","2700","4.0","-4.3","0.1","20286323","7.1"
"Josiah Deguara","GB","LA","TE","2600","3.8","-4.4","0.1","20286333","6.2"
"Durham Smythe","MIA","CAR","TE","2600","3.8","-4.4","0.8","20286335","5.7"
"Ryan Tannehill","TEN","NE","QB","6100","14.5","-4.4","0.5","20285576","20.8"
"Tommy Tremble","CAR","MIA","TE","2500","3.4","-4.6","0.1","20286445","5.7"
"Mack Hollins","MIA","CAR","WR","3300","4.9","-4.6","0.0","20286009","7.6"
"Brevin Jordan","HOU","NYJ","TE","2500","3.3","-4.7","0.2","20286489","5.9"
"Tavon Austin","JAX","ATL","WR","3000","4.2","-4.8","0.0","20286107","6.8"
"James Washington","PIT","CIN","WR","3900","5.8","-4.9","0.5","20285979","8.7"
"Scotty Miller","TB","IND","WR","3000","4.0","-4.9","0.0","20286227","8.1"
"Jeff Wilson Jr.","SF","MIN","RB","5300","8.5","-5.0","0.5","20285677","14.4"
"Tajae Sharpe","ATL","JAX","WR","3900","5.7","-5.1","0.5","20285981","9.4"
"Jalen Guyton","LAC","DEN","WR","3000","3.9","-5.1","0.0","20286025","7.1"
"Damien Harris","NE","TEN","RB","6100","9.9","-5.1","0.5","20285659","15.7"
"Albert Okwuegbunam","DEN","LAC","TE","3300","4.3","-5.2","0.0","20286303","7.1"
"James O'Shaughnessy","JAX","ATL","TE","2500","2.7","-5.2","0.0","20286401","4.7"
"Joshua Palmer","LAC","DEN","WR","3000","3.7","-5.2","0.0","20286079","6.8"
"Sony Michel","LA","GB","RB","4400","6.6","-5.2","0.5","20285709","10.2"
"Preston Williams","MIA","CAR","WR","3000","3.7","-5.3","0.0","20286187","5.9"
"Brandon Bolden","NE","TEN","RB","4000","5.6","-5.3","0.5","20285879","10.5"
"Hunter Long","MIA","CAR","TE","2500","2.5","-5.4","0.0","20286455","4.2"
"Braxton Berrios","NYJ","HOU","WR","3000","3.5","-5.4","0.0","20286255","5.9"
"Tyler Johnson","TB","IND","WR","3900","5.4","-5.4","0.5","20285985","9.7"
"Jauan Jennings","SF","MIN","WR","3000","3.4","-5.5","0.0","20286029","6.7"
"Ian Thomas","CAR","MIA","TE","2500","2.4","-5.6","0.0","20286443","4.4"
"Marcedes Lewis","GB","LA","TE","2500","2.3","-5.6","0.0","20286341","4.4"
"Boston Scott","PHI","NYG","RB","4000","5.3","-5.6","0.5","20285721","10.1"
"Samaje Perine","CIN","PIT","RB","4000","5.2","-5.7","0.5","20285805","9.8"
"Kylen Granson","IND","TB","TE","2500","2.0","-5.9","0.0","20286475","4.5"
"Cameron Brate","TB","IND","TE","3200","3.5","-5.9","0.0","20286305","7.0"
"Chris Conley","HOU","NYJ","WR","3900","4.6","-6.1","0.0","20285983","8.0"
"Zach Gentry","PIT","CIN","TE","2500","1.8","-6.1","0.0","20286413","3.4"
"MyCole Pruitt","TEN","NE","TE","2500","1.9","-6.1","0.0","20286495","3.1"
"John Brown","JAX","ATL","WR","3000","2.8","-6.2","0.0","20286109","4.9"
"Chris Herndon","MIN","SF","TE","2500","1.8","-6.2","0.0","20286351","3.8"
"Chris Myarick","NYG","PHI","TE","2500","1.7","-6.3","0.0","20286469","3.3"
"Allen Lazard","GB","LA","WR","3800","4.1","-6.4","0.0","20285987","6.8"
"Chris Moore","HOU","NYJ","WR","3000","2.6","-6.4","0.0","20286265","5.1"
"Stephen Anderson","LAC","DEN","TE","2500","1.5","-6.5","0.0","20286385","3.9"
"Wayne Gallman Jr.","ATL","JAX","RB","4200","4.7","-6.6","0.0","20285719","8.9"
"Jeff Smith","NYJ","HOU","WR","3000","2.3","-6.6","0.0","20286257","4.2"
"Lee Smith","ATL","JAX","TE","2500","1.3","-6.7","0.0","20286405","3.3"
"Trevon Wesco","NYJ","HOU","TE","2500","1.2","-6.7","0.0","20286483","2.8"
"Drew Sample","CIN","PIT","TE","2500","1.1","-6.9","0.0","20286419","3.2"
"Ashton Dulin","IND","TB","WR","3000","2.1","-6.9","0.0","20286237","4.6"
"Kyle Juszczyk","SF","MIN","RB","4000","4.0","-6.9","0.0","20285729","8.4"
"N'Keal Harry","NE","TEN","WR","3000","1.9","-7.0","0.0","20286151","4.5"
"Dominique Dafney","GB","LA","TE","2500","0.9","-7.1","0.0","20286375","2.6"
"Chris Manhertz","JAX","ATL","TE","2500","0.9","-7.1","0.0","20286395","2.4"
"Antony Auclair","HOU","NYJ","TE","2500","0.8","-7.2","0.0","20286491","2.8"
"Luke Stocker","MIN","SF","TE","2500","0.8","-7.2","0.0","20286353","2.6"
"Shi Smith","CAR","MIA","WR","3000","1.6","-7.3","0.0","20286175","3.6"
"Thaddeus Moss","CIN","PIT","TE","2500","0.7","-7.3","0.0","20286425","2.7"
"Equanimeous St. Brown","GB","LA","WR","3100","1.9","-7.3","0.0","20286021","3.9"
"Ross Dwelley","SF","MIN","TE","2500","0.7","-7.3","0.0","20286345","3.2"
"Charlie Woerner","SF","MIN","TE","2500","0.7","-7.3","0.0","20286343","3.1"
"O.J. Howard","TB","IND","TE","2900","1.5","-7.3","0.0","20286313","4.6"
"Eric Saubert","DEN","LAC","TE","2500","0.5","-7.4","0.0","20286389","2.1"
"Cody Hollister","TEN","NE","WR","3000","1.5","-7.4","0.0","20286165","2.7"
"Dede Westbrook","MIN","SF","WR","3000","1.5","-7.5","0.0","20286045","3.5"
"Tyree Jackson","PHI","NYG","TE","2500","0.5","-7.5","0.0","20286457","2.5"
"Cody White","PIT","CIN","WR","3000","1.5","-7.5","0.0","20286129","2.9"
"Duke Johnson","MIA","CAR","RB","4000","3.3","-7.6","0.0","20285835","6.1"
"Kendall Blanton","LA","GB","TE","2500","0.3","-7.7","0.0","20286365","2.3"
"J.J. Koski","LA","GB","WR","3000","1.2","-7.8","0.0","20286061","3.4"
"Breshad Perriman","TB","IND","WR","3000","1.1","-7.8","0.0","20286233","4.1"
"Mike Thomas","CIN","PIT","WR","3000","1.0","-7.9","0.0","20286141","3.1"
"Royce Freeman","HOU","NYJ","RB","4000","3.1","-7.9","0.0","20285873","7.8"
"Isaiah Ford","MIA","CAR","WR","3000","1.1","-7.9","0.0","20286185","2.4"
"Ronald Jones II","TB","IND","RB","4800","4.7","-7.9","0.0","20285697","8.3"
"Dezmon Patmon","IND","TB","WR","3000","0.9","-8.1","0.0","20286239","3.1"
"Carlos Hyde","JAX","ATL","RB","4300","3.3","-8.2","0.0","20285711","7.3"
"Justin Jackson","LAC","DEN","RB","4000","2.7","-8.3","0.0","20285761","5.7"
"Jack Stoll","PHI","NYG","TE","2900","0.5","-8.3","0.0","20286311","2.5"
"Trent Sherfield","SF","MIN","WR","3000","0.6","-8.3","0.0","20286031","3.1"
"Kendall Hinton","DEN","LAC","WR","3000","0.5","-8.4","0.0","20286275","2.2"
"Anthony Miller","PIT","CIN","WR","3000","0.6","-8.4","0.0","20286137","1.8"
"Giovani Bernard","TB","IND","RB","4900","4.4","-8.4","0.0","20285691","7.8"
"Larry Rountree III","LAC","DEN","RB","4000","2.4","-8.5","0.0","20285763","5.4"
"Andre Roberts","LAC","DEN","WR","3000","0.4","-8.6","0.0","20286081","2.5"
"JJ Arcega-Whiteside","PHI","NYG","WR","3000","0.2","-8.7","0.0","20286201","2.2"
"Greg Ward","PHI","NYG","WR","3000","0.2","-8.7","0.0","20286199","2.2"
"Ameer Abdullah","CAR","MIA","RB","4000","2.1","-8.8","0.0","20285825","5.3"
"Stanley Morgan","CIN","PIT","WR","3000","0.1","-8.8","0.0","20286145","1.9"
"C.J. Ham","MIN","SF","RB","4000","2.2","-8.8","0.0","20285737","4.7"
"Austin Walter","NYJ","HOU","RB","4000","2.1","-8.8","0.0","20285869","6.1"
"Kenneth Gainwell","PHI","NYG","RB","4200","2.5","-8.8","0.0","20285715","6.4"
"Patrick Laird","MIA","CAR","RB","4000","1.8","-9.1","0.0","20285833","4.3"
"Alexander Mattison","MIN","SF","RB","4700","3.2","-9.1","0.0","20285699","5.9"
"Chris Evans","CIN","PIT","RB","4000","1.8","-9.2","0.0","20285807","5.3"
"Ray-Ray McCloud III","PIT","CIN","WR","3300","0.3","-9.2","0.0","20286003","1.6"
"Kalen Ballage","PIT","CIN","RB","4000","1.4","-9.5","0.0","20285797","3.9"
"Keith Smith","ATL","JAX","RB","4000","1.1","-9.8","0.0","20285791","4.4"
"Benny Snell Jr.","PIT","CIN","RB","4000","1.1","-9.8","0.0","20285795","3.5"
"Parker Hesse","ATL","JAX",,,"0.9","-10.0","0.0",,"2.9"
"Rodney Smith","TEN","NE",,,"2.0","-10.0","0.0",,"3.1"
"Golden Tate","TEN","NE",,,"3.0","-10.0","0.0",,"4.5"
"Patrick Taylor","GB","LA","RB","4000","0.8","-10.1","0.0","20285753","2.7"
"Nick Bawden","NYJ","HOU","RB","4000","0.8","-10.1","0.0","20285871","4.4"
"Devontae Booker","NYG","PHI","RB","5400","3.4","-10.3","0.0","20285673","7.3"
"Jakob Johnson","NE","TEN","RB","4000","0.6","-10.4","0.0","20285817","3.8"
"Eli Penny","NYG","PHI","RB","4000","0.5","-10.4","0.0","20285851","3.3"
"Phillip Lindsay","MIA","CAR","RB","4000","0.4","-10.5","0.0","20285881","2.6"
"Deon Jackson","IND","TB","RB","4000","0.2","-10.7","0.0","20285863","2.9"
"Dare Ogunbowale","JAX","ATL","RB","4000","0.2","-10.7","0.0","20285779","3.4"
"Chuba Hubbard","CAR","MIA","RB","5000","0.4","-12.5","0.0","20285687","3.1"
"Trey Lance","SF","MIN","QB","4900","0.3","-14.9","0.0","20285591","4.3"
