Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Russell Gage,2,,WR,5300,ATL,PHI,25.8,ATL by 3,-1%,6%,8%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,6.2,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,12.5,2.4,0.0,0.0
Tyrod Taylor,0,,QB,5300,HOU,JAX,21.3,JAX by 3,10%,29%,17%,0.0,0.0,32.6,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0,0.0,0.0,61,0.0,0.0,0.0,0.0,0.0,17.8,3.4,23.6,4.5
Mark Andrews,0,,TE,5300,BAL,@LV,27.8,BAL by 4.5,10%,6%,0%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,14.2,2.7,5.0,0.9
Tyler Boyd,1,,WR,5200,CIN,MIN,22.3,MIN by 3,8%,13%,11%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,7.2,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,13.4,2.6,6.2,1.2
Damien Harris,1,,RB,5200,NE,MIA,23.3,NE by 3,5%,-2%,-10%,0.0,0.0,0,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,1,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,12.1,2.3,15.7,3.0
Taysom Hill,,,QB,5200,NO,GB,23.0,GB by 4,-8%,-5%,-15%,0.0,0.0,1.8,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,3.5,0.7,0.2,0.0
Courtland Sutton,1,,WR,5200,DEN,@NYG,22.3,DEN by 3,-1%,-6%,-6%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,13.2,2.5,2.4,0.5
Jameis Winston,1,,QB,5200,NO,GB,23.0,GB by 4,-8%,-5%,-15%,0.0,0.0,35.1,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,18.6,3.6,29.6,5.7
Jared Goff,,,QB,5100,DET,SF,18.8,SF by 7.5,-13%,-11%,-10%,0.0,0.0,35.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0,0.0,0.0,63,0.0,0.0,0.0,0.0,0.0,15.6,3.1,32.9,6.5
Sterling Shepard,,,WR,5100,NYG,DEN,19.3,DEN by 3,-1%,9%,-2%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,6.2,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,12.3,2.4,27.3,5.4
Jakobi Meyers,0,,WR,5100,NE,MIA,23.3,NE by 3,5%,-2%,7%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,6,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,12.1,2.4,10.4,2.0
J.D. McKissic,,,RB,5100,WAS,LAC,22.8,WAS by 1,-7%,1%,-1%,0.0,0.0,0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,4.6,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,8.7,1.7,0.8,0.2
Ronald Jones II,,,RB,5100,TB,DAL,30.0,TB by 8.5,-5%,33%,3%,0.0,0.0,0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,1.8,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,9.9,1.9,0.4,0.1
Marquise Brown,0,,WR,5100,BAL,@LV,27.8,BAL by 4.5,10%,6%,4%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,12.9,2.5,19.4,3.8
Sam Darnold,6,,QB,5000,CAR,NYJ,24.3,CAR by 4.5,15%,-6%,19%,0.0,0.0,35.1,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,18.9,3.8,20.0,4.0
Nyheim Hines,1,,RB,5000,IND,SEA,23.8,SEA by 2.5,19%,-20%,-1%,0.0,0.0,0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,4.2,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,9.3,1.9,14.2,2.8
Laviska Shenault Jr.,4,,WR,5000,JAX,@HOU,24.3,JAX by 3,7%,35%,10%,0.0,0.0,0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,6.2,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13.5,2.7,12.9,2.6
Alexander Mattison,,,RB,5000,MIN,@CIN,25.3,MIN by 3,1%,25%,6%,0.0,0.0,0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,1.4,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,5.8,1.2,1.6,0.3
Zach Wilson,1,,QB,5000,NYJ,@CAR,19.8,CAR by 4.5,0%,1%,4%,0.0,0.0,35.3,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0,0.0,0.0,63,0.0,0.0,0.0,0.0,0.0,17.6,3.5,19.3,3.9
Mitchell Trubisky,,,QB,4900,BUF,PIT,27.3,BUF by 6.5,-19%,-1%,-25%,0.0,0.0,1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0
Drew Lock,,,QB,4900,DEN,@NYG,22.3,DEN by 3,-1%,-6%,-12%,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.0
Curtis Samuel,,O,WR,4900,WAS,LAC,22.8,WAS by 1,-7%,1%,-12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corey Davis,4,,WR,4900,NYJ,@CAR,19.8,CAR by 4.5,0%,1%,-5%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,14.6,3.0,26.7,5.4
T.J. Hockenson,2,,TE,4900,DET,SF,18.8,SF by 7.5,-13%,-11%,-36%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,12.9,2.6,25.7,5.2
Tre'Quan Smith,,O,WR,4900,NO,GB,23.0,GB by 4,-8%,-5%,-12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tevin Coleman,,,RB,4900,NYJ,@CAR,19.8,CAR by 4.5,0%,1%,8%,0.0,0.0,0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,1.8,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,7.0,1.4,2.4,0.5
Travis Etienne,,O,RB,4900,JAX,@HOU,24.3,JAX by 3,7%,35%,40%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Mariota,,,QB,4900,LV,BAL,23.3,BAL by 4.5,-13%,-7%,-13%,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.3,0.1,3.1,0.6
Leonard Fournette,,,RB,4900,TB,DAL,30.0,TB by 8.5,-5%,33%,3%,0.0,0.0,0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,2.3,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,10.0,2.0,10.9,2.2
Andy Dalton,,,QB,4900,CHI,@LAR,19.8,LAR by 7.5,-20%,-23%,-27%,0.0,0.0,34.7,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0,15.2,3.1,7.5,1.5
Michael Gallup,,O,WR,4900,DAL,@TB,21.5,TB by 8.5,3%,-32%,7%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,1.6
Tyler Huntley,,,QB,4900,BAL,@LV,27.8,BAL by 4.5,10%,6%,9%,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0
Justin Fields,,,QB,4900,CHI,@LAR,19.8,LAR by 7.5,-20%,-23%,-27%,0.0,0.0,2.2,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.8,0.2,6.7,1.4
Damien Williams,,,RB,4900,CHI,@LAR,19.8,LAR by 7.5,-20%,-23%,-17%,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,2.3,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,6.3,1.3,8.0,1.6
Taylor Heinicke,,,QB,4800,WAS,LAC,22.8,WAS by 1,-7%,1%,4%,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,10.6,2.2
Teddy Bridgewater,4,,QB,4800,DEN,@NYG,22.3,DEN by 3,-1%,-6%,-12%,0.0,0.0,34.1,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0,18.1,3.8,20.5,4.3
Dallas Goedert,1,,TE,4800,PHI,@ATL,22.8,ATL by 3,23%,-12%,21%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,10.8,2.3,14.2,3.0
Jerry Jeudy,3,O,WR,4800,DEN,@NYG,22.3,DEN by 3,-1%,-6%,-6%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,2.8
Sony Michel,,,RB,4800,LAR,CHI,27.3,LAR by 7.5,-3%,-5%,-12%,0.0,0.0,0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,1.3,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,7.2,1.5,0.2,0.0
Mecole Hardman,3,,WR,4800,KC,CLE,30.3,KC by 6,3%,-7%,7%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,4.7,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,10.7,2.2,4.9,1.0
Darrel Williams,,,RB,4800,KC,CLE,30.3,KC by 6,3%,-7%,-13%,0.0,0.0,0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.9,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,5.4,1.1,0.4,0.1
Ja'Marr Chase,3,,WR,4800,CIN,MIN,22.3,MIN by 3,8%,13%,11%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,6,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,12.6,2.6,23.9,5.0
Kenyan Drake,,,RB,4800,LV,BAL,23.3,BAL by 4.5,-13%,-7%,-7%,0.0,0.0,0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,3.2,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,7.7,1.6,12.0,2.5
Nick Foles,,,QB,4800,CHI,@LAR,19.8,LAR by 7.5,-20%,-23%,-27%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tee Higgins,5,,WR,4700,CIN,MIN,22.3,MIN by 3,8%,13%,11%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,6.7,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,14.7,3.1,15.8,3.4
T.Y. Hilton,0,O,WR,4700,IND,SEA,23.8,SEA by 2.5,19%,-20%,18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Henry,,,TE,4700,NE,MIA,23.3,NE by 3,5%,-2%,-16%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,8.7,1.9,6.1,1.3
Devin Singletary,0,,RB,4700,BUF,PIT,27.3,BUF by 6.5,-19%,-1%,-17%,0.0,0.0,0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,3.1,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,11.7,2.5,11.0,2.3
Phillip Lindsay,,,RB,4700,HOU,JAX,21.3,JAX by 3,10%,29%,31%,0.0,0.0,0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,2.5,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,7.0,1.5,8.5,1.8
Jordan Love,,,QB,4700,GB,@NO,27.0,GB by 4,-9%,-21%,-14%,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.7,0.4
Cooper Rush,,,QB,4700,DAL,@TB,21.5,TB by 8.5,3%,-32%,1%,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0
Gardner Minshew II,,,QB,4600,PHI,@ATL,22.8,ATL by 3,23%,-12%,29%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Fuller V,,S,WR,4600,MIA,@NE,20.3,NE by 3,-7%,10%,-8%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamison Crowder,,O,WR,4600,NYJ,@CAR,19.8,CAR by 4.5,0%,1%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan Thomas,0,,TE,4600,WAS,LAC,22.8,WAS by 1,-7%,1%,4%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11.3,2.5,12.0,2.6
Chase Edmonds,3,,RB,4600,ARI,@TEN,24.5,TEN by 3,14%,2%,11%,0.0,0.0,0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,4,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,12.5,2.7,14.6,3.2
Zack Moss,,,RB,4600,BUF,PIT,27.3,BUF by 6.5,-19%,-1%,-17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justice Hill,0,,RB,4600,BAL,@LV,27.8,BAL by 4.5,10%,6%,21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Conner,1,,RB,4500,ARI,@TEN,24.5,TEN by 3,14%,2%,11%,0.0,0.0,0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,2.3,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,8.9,2.0,5.3,1.2
Nelson Agholor,,,WR,4500,NE,MIA,23.3,NE by 3,5%,-2%,7%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,10.0,2.2,18.2,4.0
Keke Coutee,,,WR,4500,IND,SEA,23.8,SEA by 2.5,19%,-20%,18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Gesicki,0,,TE,4500,MIA,@NE,20.3,NE by 3,-7%,10%,-18%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,10.0,2.2,0.0,0.0
Christian Kirk,0,,WR,4500,ARI,@TEN,24.5,TEN by 3,14%,2%,16%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,4.6,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,8.0,1.8,24.0,5.3
Jamaal Williams,0,,RB,4500,DET,SF,18.8,SF by 7.5,-13%,-11%,-16%,0.0,0.0,0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,3.2,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,9.0,2.0,25.0,5.6
DeVonta Smith,8,,WR,4500,PHI,@ATL,22.8,ATL by 3,23%,-12%,25%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,12.7,2.8,19.1,4.2
Trey Lance,,,QB,4500,SF,@DET,26.3,SF by 7.5,19%,13%,26%,0.0,0.0,3.6,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,3.2,0.7,4.4,1.0
Trey Sermon,2,,RB,4500,SF,@DET,26.3,SF by 7.5,19%,13%,36%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Wolford,,,QB,4500,LAR,CHI,27.3,LAR by 7.5,-3%,-5%,-9%,0.0,0.0,1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0
Blaine Gabbert,,,QB,4500,TB,DAL,30.0,TB by 8.5,-5%,33%,2%,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0
Ty'Son Williams,,,RB,4500,BAL,@LV,27.8,BAL by 4.5,10%,6%,21%,0.0,0.0,0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,1.8,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,12.2,2.7,18.4,4.1
Cole Beasley,2,,WR,4400,BUF,PIT,27.3,BUF by 6.5,-19%,-1%,-10%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,11.5,2.6,14.0,3.2
Kendrick Bourne,,,WR,4400,NE,MIA,23.3,NE by 3,5%,-2%,7%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,7.7,1.8,2.7,0.6
James White,,,RB,4400,NE,MIA,23.3,NE by 3,5%,-2%,-10%,0.0,0.0,0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,4.7,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,8.7,2.0,12.1,2.8
Ty Johnson,,,RB,4400,NYJ,@CAR,19.8,CAR by 4.5,0%,1%,8%,0.0,0.0,0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,1.8,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,6.1,1.4,3.6,0.8
Mark Ingram II,,,RB,4400,HOU,JAX,21.3,JAX by 3,10%,29%,31%,0.0,0.0,0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,1.8,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,5.7,1.3,14.5,3.3
Case Keenum,,,QB,4400,CLE,@KC,24.3,KC by 6,-1%,3%,8%,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0
Kyle Pitts,5,,TE,4400,ATL,PHI,25.8,ATL by 3,-1%,6%,7%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,12.6,2.9,7.1,1.6
Tyrell Williams,1,Q,WR,4400,DET,SF,18.8,SF by 7.5,-13%,-11%,-3%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,10.8,2.5,3.4,0.8
Mac Jones,1,,QB,4400,NE,MIA,23.3,NE by 3,5%,-2%,-3%,0.0,0.0,34.3,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0,0.0,0.0,57,0.0,0.0,0.0,0.0,0.0,17.7,4.0,15.2,3.5
Salvon Ahmed,,,RB,4300,MIA,@NE,20.3,NE by 3,-7%,10%,-1%,0.0,0.0,0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.9,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,4.1,1.0,4.8,1.1
Noah Fant,1,,TE,4300,DEN,@NYG,22.3,DEN by 3,-1%,-6%,-5%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,11.1,2.6,12.2,2.8
Latavius Murray,,,RB,4300,NO,GB,23.0,GB by 4,-8%,-5%,13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Demarcus Robinson,0,,WR,4300,KC,CLE,30.3,KC by 6,3%,-7%,7%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,6.8,1.6,1.9,0.4
Mason Rudolph,,,QB,4300,PIT,@BUF,20.8,BUF by 6.5,-3%,-2%,-3%,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0
Samaje Perine,,,RB,4300,CIN,MIN,22.3,MIN by 3,8%,13%,13%,0.0,0.0,0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,3.5,0.8,3.9,0.9
P.J. Walker,,,QB,4300,CAR,NYJ,24.3,CAR by 4.5,15%,-6%,19%,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0
Duke Johnson,,,RB,4300,,@HOU,,,7%,35%,40%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Tonyan,3,,TE,4200,GB,@NO,27.0,GB by 4,-9%,-21%,2%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,10.7,2.5,2.8,0.7
Rashard Higgins,0,,WR,4200,CLE,@KC,24.3,KC by 6,-1%,3%,-17%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
Irv Smith Jr.,,O,TE,4200,MIN,@CIN,25.3,MIN by 3,1%,25%,16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La'Mical Perine,,Q,RB,4200,NYJ,@CAR,19.8,CAR by 4.5,0%,1%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benny Snell Jr.,,,RB,4200,PIT,@BUF,20.8,BUF by 6.5,-3%,-2%,-1%,0.0,0.0,0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.0
Jarrett Stidham,,O,QB,4200,NE,MIA,23.3,NE by 3,5%,-2%,-3%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giovani Bernard,,,RB,4200,TB,DAL,30.0,TB by 8.5,-5%,33%,3%,0.0,0.0,0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,3.5,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,7.3,1.7,3.2,0.8
Sammy Watkins,0,,WR,4200,BAL,@LV,27.8,BAL by 4.5,10%,6%,4%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,10.2,2.4,13.6,3.2
Tarik Cohen,,O,RB,4200,CHI,@LAR,19.8,LAR by 7.5,-20%,-23%,-17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
