"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Ownership","DKSlateID","DK Ceiling"
"Browns ","CLE","PIT","DST","3000","6.9","-0.1","5.0","19833976","11.6"
"Cordarrelle Patterson","ATL","CAR","RB","6200","15.1","-0.2","15.6","19832955","21.4"
"Jared Cook","LAC","NE","TE","3400","9.5","-0.2","14.8","19833733","14.9"
"Jamison Crowder","NYJ","CIN","WR","4800","12.3","-0.2","9.0","19833309","15.8"
"Noah Fant","DEN","WAS","TE","4900","12.4","-0.3","4.8","19833711","18.0"
"Amon-Ra St. Brown","DET","PHI","WR","3900","10.3","-0.4","7.1","19833343","15.4"
"Rob Gronkowski","TB","NO","TE","4600","11.7","-0.4","6.0","19833717","17.5"
"Lions ","DET","PHI","DST","2300","5.2","-0.4","5.5","19833987","9.3"
"David Johnson","HOU","LA","RB","4200","10.9","-0.5","6.5","19833029","14.6"
"Cole Beasley","BUF","MIA","WR","4900","12.1","-0.6","9.4","19833301","18.7"
"Jarvis Landry","CLE","PIT","WR","5000","12.3","-0.6","3.6","19833295","17.8"
"Melvin Gordon III","DEN","WAS","RB","5200","12.7","-0.6","1.4","19832981","19.1"
"Broncos ","DEN","WAS","DST","3400","7.2","-0.6","0.4","19833972","12.0"
"Alex Collins","SEA","JAX","RB","5300","12.7","-0.8","6.0","19832975","18.1"
"Colts ","IND","TEN","DST","2600","5.4","-0.8","2.5","19833983","9.6"
"Cole Kmet","CHI","SF","TE","3100","8.2","-0.9","6.0","19833743","10.2"
"Ben Roethlisberger","PIT","CLE","QB","5400","15.9","-0.9","0.5","19832866","19.7"
"Jets ","NYJ","CIN","DST","2200","4.4","-0.9","3.8","19833988","8.3"
"Justin Fields","CHI","SF","QB","5000","14.6","-1.0","1.4","19832873","22.2"
"Tyler Boyd","CIN","NYJ","WR","4800","11.6","-1.0","3.5","19833311","17.7"
"Mike Williams","LAC","NE","WR","7700","17.2","-1.0","1.1","19833235","25.3"
"Chargers ","LAC","NE","DST","3200","6.4","-1.0","0.7","19833974","11.0"
"Jamal Agnew","JAX","SEA","WR","3700","9.2","-1.1","0.7","19833357","13.3"
"Robert Woods","LA","HOU","WR","6300","14.4","-1.1","9.3","19833259","22.5"
"Tua Tagovailoa","MIA","BUF","QB","5500","16.0","-1.1","0.8","19832864","22.8"
"Antonio Gibson","WAS","DEN","RB","5700","13.2","-1.1","1.8","19832961","18.4"
"Javonte Williams","DEN","WAS","RB","5300","12.3","-1.2","1.3","19832977","18.2"
"Kalif Raymond","DET","PHI","WR","5300","12.3","-1.2","0.2","19833285","18.5"
"Damien Harris","NE","LAC","RB","6100","13.8","-1.2","5.0","19832957","19.2"
"Kyle Pitts","ATL","CAR","TE","6300","14.2","-1.3","4.5","19833703","21.5"
"Baker Mayfield","CLE","PIT","QB","5500","15.8","-1.3","0.3","19832862","23.8"
"Odell Beckham Jr.","CLE","PIT","WR","4600","10.8","-1.3","1.1","19833321","15.3"
"Jameis Winston","NO","TB","QB","6000","17.3","-1.3","1.1","19832857","26.4"
"Chase Claypool","PIT","CLE","WR","6300","14.2","-1.3","2.8","19833261","19.0"
"Geno Smith","SEA","JAX","QB","5300","15.2","-1.3","2.2","19832868","21.4"
"Ryan Tannehill","TEN","IND","QB","6600","19.1","-1.3","1.4","19832856","27.6"
"Terry McLaurin","WAS","DEN","WR","7600","16.8","-1.3","1.4","19833237","23.3"
"Allen Robinson II","CHI","SF","WR","4900","11.3","-1.4","0.5","19833307","15.3"
"Tyler Higbee","LA","HOU","TE","4500","10.6","-1.4","8.0","19833719","17.4"
"Pat Freiermuth","PIT","CLE","TE","3600","8.7","-1.4","6.9","19833729","12.1"
"DK Metcalf","SEA","JAX","WR","6800","15.1","-1.4","3.4","19833251","21.8"
"Rams ","LA","HOU","DST","5100","9.7","-1.4","0.3","19833967","15.6"
"Mo Alie-Cox","IND","TEN","TE","3200","7.8","-1.5","3.5","19833737","12.5"
"Mike Davis","ATL","CAR","RB","5000","11.3","-1.6","0.2","19832993","17.0"
"Joe Burrow","CIN","NYJ","QB","7100","20.4","-1.6","2.5","19832854","29.3"
"Courtland Sutton","DEN","WAS","WR","6400","14.0","-1.6","1.0","19833257","20.8"
"Nico Collins","HOU","LA","WR","3200","7.8","-1.6","2.6","19833379","9.6"
"Marvin Jones Jr.","JAX","SEA","WR","5900","13.1","-1.6","1.2","19833271","18.8"
"T.J. Hockenson","DET","PHI","TE","5400","12.0","-1.7","6.2","19833705","16.4"
"Zach Pascal","IND","TEN","WR","4400","10.0","-1.7","0.2","19833325","15.7"
"Mike Gesicki","MIA","BUF","TE","5000","11.2","-1.7","4.5","19833709","14.6"
"Jonnu Smith","NE","LAC","TE","2800","6.9","-1.7","3.4","19833761","10.2"
"Darnell Mooney","CHI","SF","WR","4800","10.7","-1.8","0.4","19833313","14.0"
"Nelson Agholor","NE","LAC","WR","4000","9.2","-1.8","0.7","19833335","14.0"
"Panthers ","CAR","ATL","DST","3100","5.3","-1.8","0.2","19833975","9.5"
"Nick Westbrook-Ikhine","TEN","IND","WR","3100","7.2","-1.9","0.7","19833391","11.3"
"Laviska Shenault Jr.","JAX","SEA","WR","4700","10.4","-2.0","3.7","19833315","14.5"
"Marquez Callaway","NO","TB","WR","5400","11.7","-2.0","0.2","19833281","17.2"
"Elijah Moore","NYJ","CIN","WR","3900","8.7","-2.0","0.0","19833345","10.9"
"Patriots ","NE","LAC","DST","2800","4.6","-2.0","0.0","19833979","8.5"
"Saints ","NO","TB","DST","2500","4.0","-2.0","0.2","19833984","7.7"
"Titans ","TEN","IND","DST","2600","4.2","-2.0","0.7","19833982","7.9"
"Devin Singletary","BUF","MIA","RB","4600","10.0","-2.1","0.5","19833007","16.0"
"Keith Kirkwood","CAR","ATL","WR","3000","6.8","-2.1","0.3","19833519","10.4"
"Jaylen Waddle","MIA","BUF","WR","5600","12.0","-2.1","0.7","19833277","15.9"
"Tyler Lockett","SEA","JAX","WR","6100","12.9","-2.1","0.4","19833265","19.1"
"Josh Reynolds","TEN","IND","WR","3000","6.8","-2.1","1.6","19833595","11.0"
"Keelan Cole Sr.","NYJ","CIN","WR","3000","6.5","-2.4","0.8","19833605","8.5"
"Boston Scott","PHI","DET","RB","4400","9.3","-2.4","1.0","19833021","15.4"
"Davis Mills","HOU","LA","QB","4800","12.5","-2.5","0.1","19832882","16.8"
"J.D. McKissic","WAS","DEN","RB","5100","10.6","-2.5","0.3","19832987","15.6"
"Texans ","HOU","LA","DST","2000","2.5","-2.5","0.4","19833990","5.6"
"Khalil Herbert","CHI","SF","RB","5400","11.1","-2.6","8.4","19832971","14.6"
"Freddie Swain","SEA","JAX","WR","3200","6.8","-2.6","1.1","19833383","10.4"
"Russell Gage","ATL","CAR","WR","4200","8.7","-2.7","1.3","19833327","13.4"
"Mike White","NYJ","CIN","QB","5000","12.9","-2.7","0.0","19832875","17.6"
"Buccaneers ","TB","NO","DST","4200","6.6","-2.7","0.0","19833969","11.3"
"DeVante Parker","MIA","BUF","WR","4900","9.9","-2.8","0.1","19833303","12.6"
"Durham Smythe","MIA","BUF","TE","2500","5.1","-2.8","0.2","19833955","6.8"
"Adam Trautman","NO","TB","TE","2700","5.6","-2.8","1.0","19833767","8.7"
"Hunter Henry","NE","LAC","TE","4200","8.4","-2.9","2.4","19833721","12.5"
"Ashton Dulin","IND","TEN","WR","3000","6.0","-3.0","0.1","19833577","10.3"
"Ryan Griffin","NYJ","CIN","TE","2500","4.9","-3.0","0.4","19833907","6.5"
"Quez Watkins","PHI","DET","WR","4000","7.8","-3.1","1.5","19833337","13.3"
"Mohamed Sanu","SF","CHI","WR","3100","6.0","-3.1","0.0","19833397","8.9"
"Marcus Johnson","TEN","IND","WR","3000","5.9","-3.1","0.0","19833593","9.7"
"Dolphins ","MIA","BUF","DST","2500","2.9","-3.1","0.0","19833985","6.2"
"David Njoku","CLE","PIT","TE","3000","5.8","-3.2","0.5","19833749","9.0"
"Jamaal Williams","DET","PHI","RB","4700","9.1","-3.2","0.1","19833001","13.3"
"Nyheim Hines","IND","TEN","RB","4500","8.7","-3.2","0.0","19833013","14.6"
"Tyler Johnson","TB","NO","WR","3100","6.0","-3.2","1.9","19833401","10.3"
"Jordan Akins","HOU","LA","TE","2500","4.6","-3.3","0.8","19833777","5.6"
"Kenny Stills","NO","TB","WR","3200","6.0","-3.3","0.0","19833389","9.4"
"Ty Johnson","NYJ","CIN","RB","4400","8.4","-3.3","0.1","19833019","12.4"
"Adam Humphries","WAS","DEN","WR","3400","6.5","-3.3","0.0","19833363","9.9"
"Steelers ","PIT","CLE","DST","4300","6.2","-3.3","0.0","19833968","10.7"
"Tommy Sweeney","BUF","MIA","TE","2900","5.4","-3.4","2.9","19833753","10.1"
"Danny Amendola","HOU","LA","WR","3000","5.6","-3.4","0.1","19833669","7.1"
"C.J. Uzomah","CIN","NYJ","TE","3700","6.8","-3.5","0.3","19833727","11.3"
"KhaDarel Hodge","DET","PHI","WR","3000","5.4","-3.5","0.0","19833551","8.8"
"Brandon Bolden","NE","LAC","RB","4500","8.5","-3.5","0.1","19833015","13.3"
"Nick Chubb","CLE","PIT","RB","6800","12.9","-3.6","4.9","19832945","18.2"
"Jimmy Garoppolo","SF","CHI","QB","5600","13.7","-3.6","0.2","19832861","15.8"
"Austin Hooper","CLE","PIT","TE","3100","5.4","-3.7","0.0","19833741","8.3"
"Jack Doyle","IND","TEN","TE","2600","4.5","-3.7","0.0","19833773","8.1"
"Jalen Reagor","PHI","DET","WR","4100","7.5","-3.7","0.0","19833333","12.2"
"Gerald Everett","SEA","JAX","TE","3300","5.9","-3.7","0.1","19833735","9.3"
"Ross Dwelley","SF","CHI","TE","2800","4.8","-3.8","0.1","19833759","7.5"
"Hayden Hurst","ATL","CAR","TE","2900","4.9","-3.9","0.1","19833755","8.1"
"Tommy Tremble","CAR","ATL","TE","2600","4.2","-3.9","0.1","19833769","6.6"
"Rashard Higgins","CLE","PIT","WR","3100","5.3","-3.9","0.0","19833395","8.5"
"Jalen Guyton","LAC","NE","WR","3200","5.4","-3.9","0.1","19833381","9.7"
"Tim Patrick","DEN","WAS","WR","4700","8.3","-4.0","0.0","19833319","12.7"
"Pharaoh Brown","HOU","LA","TE","2700","4.4","-4.0","0.0","19833763","5.4"
"Brandon Aiyuk","SF","CHI","WR","4200","7.4","-4.0","0.0","19833331","10.7"
"Ian Thomas","CAR","ATL","TE","2900","4.7","-4.1","0.0","19833751","7.0"
"Donald Parham Jr.","LAC","NE","TE","2600","4.0","-4.2","0.0","19833771","7.5"
"Tre'Quan Smith","NO","TB","WR","3900","6.6","-4.2","0.0","19833347","10.1"
"Anthony Firkser","TEN","IND","TE","2700","4.2","-4.2","0.4","19833765","6.9"
"Sony Michel","LA","HOU","RB","4000","6.6","-4.3","0.0","19833225","12.3"
"Gabriel Davis","BUF","MIA","WR","3300","5.2","-4.4","1.1","19833371","10.1"
"Denzel Mims","NYJ","CIN","WR","3000","4.6","-4.4","0.0","19833609","6.3"
"Tavon Austin","JAX","SEA","WR","3100","4.6","-4.6","0.0","19833393","6.6"
"Will Dissly","SEA","JAX","TE","2500","3.3","-4.6","0.0","19833775","6.1"
"Kendrick Bourne","NE","LAC","WR","4500","7.2","-4.7","0.0","19833323","11.4"
"Rashaad Penny","SEA","JAX","RB","4000","6.3","-4.7","0.1","19833079","9.8"
"Marquise Goodwin","CHI","SF","WR","3000","4.1","-4.8","0.0","19833643","5.5"
"Salvon Ahmed","MIA","BUF","RB","4000","6.2","-4.8","0.0","19833207","9.0"
"Damien Williams","CHI","SF","RB","5300","8.6","-4.9","0.0","19832979","12.7"
"Joshua Palmer","LAC","NE","WR","3000","4.0","-4.9","0.0","19833493","7.8"
"Ray-Ray McCloud III","PIT","CLE","WR","3300","4.5","-5.0","0.0","19833367","6.7"
"D'Ernest Johnson","CLE","PIT","RB","5400","8.5","-5.2","0.0","19832969","12.2"
"Phillip Lindsay","HOU","LA","RB","4000","5.7","-5.2","0.7","19833227","7.9"
"Jeremy McNichols","TEN","IND","RB","4200","6.0","-5.3","0.0","19833025","9.6"
"JaMycal Hasty","SF","CHI","RB","4300","6.2","-5.4","0.0","19833023","10.2"
"Geoff Swaim","TEN","IND","TE","2500","2.6","-5.4","0.0","19833895","5.0"
"Richard Rodgers","PHI","DET","TE","2500","2.5","-5.5","0.0","19833859","5.5"
"DeAndre Carter","WAS","DEN","WR","3000","3.5","-5.5","0.0","19833437","5.9"
"Lil'Jordan Humphrey","NO","TB","WR","3000","3.3","-5.6","0.0","19833427","5.9"
"Juwan Johnson","NO","TB","TE","3500","4.4","-5.6","0.0","19833731","6.9"
"Geronimo Allison","DET","PHI","WR","3000","3.3","-5.7","0.0","19833555","5.7"
"Adam Shaheen","MIA","BUF","TE","2500","2.3","-5.7","0.0","19833957","3.3"
"Dax Milne","WAS","DEN","WR","3000","3.2","-5.7","0.0","19833441","5.1"
"Shi Smith","CAR","ATL","WR","3000","3.1","-5.9","0.0","19833517","5.5"
"Preston Williams","MIA","BUF","WR","3100","3.2","-5.9","0.0","19833399","4.4"
"Charlie Woerner","SF","CHI","TE","2500","2.1","-5.9","0.0","19833923","4.0"
"Giovani Bernard","TB","NO","RB","4000","5.1","-5.9","0.0","19833229","8.5"
"Harrison Bryant","CLE","PIT","TE","2500","2.0","-6.0","0.0","19833883","4.0"
"Jesse James","CHI","SF","TE","2500","1.8","-6.2","0.0","19833931","2.6"
"MyCole Pruitt","TEN","IND","TE","2500","1.8","-6.2","0.0","19833897","4.1"
"Anthony Schwartz","CLE","PIT","WR","3000","2.6","-6.3","0.0","19833567","4.9"
"Eric Saubert","DEN","WAS","TE","2500","1.7","-6.3","0.0","19833805","3.9"
"Zach Gentry","PIT","CLE","TE","2500","1.6","-6.3","0.0","19833877","2.9"
"Trent Sherfield","SF","CHI","WR","3000","2.7","-6.3","0.0","19833629","4.8"
"Chris Conley","HOU","LA","WR","3000","2.6","-6.4","0.0","19833411","3.3"
"Kylen Granson","IND","TEN","TE","2500","1.6","-6.4","0.0","19833889","4.4"
"Ty Montgomery","NO","TB","WR","3000","2.5","-6.4","0.0","19833425","4.9"
"Jaelon Darden","TB","NO","WR","3000","2.5","-6.4","0.0","19833413","5.6"
"Tutu Atwell","LA","HOU","WR","3000","2.5","-6.5","0.0","19833663","6.7"
"Isaiah McKenzie","BUF","MIA","WR","3000","2.4","-6.6","0.0","19833693","6.4"
"Darren Fells","DET","PHI","TE","2500","1.3","-6.6","0.0","19833867","3.1"
"Lee Smith","ATL","CAR","TE","2500","1.3","-6.7","0.0","19833849","3.5"
"Stephen Anderson","LAC","NE","TE","2500","1.2","-6.7","0.0","19833831","3.9"
"Jack Stoll","PHI","DET","TE","2500","1.2","-6.7","0.0","19833779","3.8"
"O.J. Howard","TB","NO","TE","3000","2.3","-6.7","0.0","19833745","5.4"
"Samaje Perine","CIN","NYJ","RB","4900","6.0","-6.8","0.0","19832997","12.1"
"Drew Sample","CIN","NYJ","TE","2500","1.2","-6.8","0.0","19833915","3.8"
"N'Keal Harry","NE","LAC","WR","3000","2.2","-6.8","0.0","19833505","4.2"
"Cameron Brate","TB","NO","TE","3000","2.1","-6.8","0.0","19833747","5.0"
"Chris Manhertz","JAX","SEA","TE","2500","1.1","-6.9","0.0","19833813","2.4"
"Jacob Hollister","JAX","SEA","TE","2500","1.0","-6.9","0.0","19833817","2.3"
"Luke Farrell","JAX","SEA","TE","2500","1.0","-6.9","0.0","19833815","2.4"
"Mark Ingram II","NO","TB","RB","4100","4.2","-6.9","0.0","19833035","7.6"
"Ronald Jones II","TB","NO","RB","4100","4.3","-6.9","0.0","19833037","7.6"
"John Bates","WAS","DEN","TE","2500","0.9","-7.1","0.0","19833795","2.2"
"Tajae Sharpe","ATL","CAR","WR","3300","2.3","-7.2","0.0","19833373","5.0"
"Auden Tate","CIN","NYJ","WR","3000","1.8","-7.2","0.0","19833617","4.7"
"J.J. Taylor","NE","LAC","RB","4200","4.1","-7.2","0.0","19833031","7.8"
"Trevon Wesco","NYJ","CIN","TE","2500","0.8","-7.2","0.0","19833909","1.2"
"Royce Freeman","CAR","ATL","RB","4000","3.6","-7.3","0.0","19833101","7.0"
"Chris Moore","HOU","LA","WR","3000","1.6","-7.3","0.0","19833405","2.1"
"Kevin White","NO","TB","WR","3000","1.6","-7.3","0.0","19833433","3.5"
"Demetric Felton","CLE","PIT","RB","4500","4.6","-7.4","0.0","19833011","7.9"
"Braxton Berrios","NYJ","CIN","WR","3000","1.5","-7.4","0.0","19833607","2.1"
"Jauan Jennings","SF","CHI","WR","3000","1.6","-7.4","0.0","19833633","3.2"
"Antony Auclair","HOU","LA","TE","2500","0.5","-7.5","0.0","19833951","0.7"
"James Washington","PIT","CLE","WR","3800","3.0","-7.5","0.0","19833353","4.8"
"Jacob Harris","LA","HOU","TE","2500","0.3","-7.6","0.0","19833941","3.7"
"Colin Thompson","CAR","ATL","TE","2500","0.3","-7.7","0.0","19833845","1.7"
"Damiere Byrd","CHI","SF","WR","3000","1.3","-7.7","0.0","19833645","2.1"
"Jesper Horsted","CHI","SF","TE","2500","0.2","-7.7","0.0","19833933","0.8"
"Joshua Kelley","LAC","NE","RB","4000","3.2","-7.7","0.0","19833085","7.2"
"Colby Parkinson","SEA","JAX","TE","2500","0.3","-7.7","0.0","19833823","2.0"
"Keke Coutee","IND","TEN","WR","3000","1.2","-7.8","0.0","19833579","3.9"
"Marlon Mack","IND","TEN","RB","4000","3.0","-7.9","0.0","19833149","7.4"
"Ben Skowronek","LA","HOU","WR","3000","1.1","-7.9","0.0","19833661","4.7"
"Mack Hollins","MIA","BUF","WR","3000","1.0","-7.9","0.0","19833679","1.8"
"Antonio Gandy-Golden","WAS","DEN","WR","3000","1.1","-7.9","0.0","19833439","2.4"
"Tom Kennedy","DET","PHI","WR","3000","1.0","-8.0","0.0","19833553","2.8"
"Justin Jackson","LAC","NE","RB","4000","2.9","-8.0","0.0","19833087","6.8"
"Greg Ward","PHI","DET","WR","3000","0.9","-8.1","0.0","19833541","3.3"
"Penny Hart","SEA","JAX","WR","3000","0.8","-8.2","0.0","19833479","2.7"
"Phillip Dorsett II","SEA","JAX","WR","3000","0.8","-8.2","0.0","19833491","2.7"
"Olamide Zaccheaus","ATL","CAR","WR","3400","1.4","-8.3","0.0","19833365","3.9"
"Jake Kumerow","BUF","MIA","WR","3000","0.7","-8.3","0.0","19833695","4.1"
"Alex Erickson","CAR","ATL","WR","3000","0.6","-8.4","0.0","19833515","2.1"
"Carlos Hyde","JAX","SEA","RB","4100","2.8","-8.4","0.0","19833033","6.0"
"Isaiah Ford","MIA","BUF","WR","3000","0.6","-8.4","0.0","19833683","1.2"
"Kyle Juszczyk","SF","CHI","RB","4200","2.9","-8.4","0.0","19833027","5.9"
"Kendall Hinton","DEN","WAS","WR","3300","1.1","-8.5","0.0","19833377","3.2"
"Rex Burkhead","HOU","LA","RB","4000","2.4","-8.5","0.0","19833203","4.5"
"Jakeem Grant Sr.","CHI","SF","WR","3000","0.2","-8.7","0.0","19833647","0.8"
"John Brown","DEN","WAS","WR","3000","0.3","-8.7","0.0","19833449","2.2"
"Diontae Spencer","DEN","WAS","WR","3000","0.3","-8.7","0.0","19833451","2.1"
"Gunner Olszewski","NE","LAC","WR","3000","0.3","-8.7","0.0","19833507","1.8"
"Albert Wilson","MIA","BUF","WR","3000","0.2","-8.8","0.0","19833681","0.7"
"Jordan Howard","PHI","DET","RB","4000","1.7","-9.2","0.0","19833119","5.8"
"Kalen Ballage","PIT","CLE","RB","4000","1.5","-9.4","0.0","19833129","3.6"
"Devine Ozigbo","NO","TB","RB","4000","1.3","-9.6","0.0","19833043","3.6"
"Jaret Patterson","WAS","DEN","RB","4000","1.3","-9.6","0.0","19833057","3.9"
"Wayne Gallman Jr.","ATL","CAR","RB","4000","1.2","-9.7","0.0","19833111","4.5"
"Keith Smith","ATL","CAR","RB","4000","1.1","-9.9","0.0","19833113","4.3"
"Reggie Gilliam","BUF","MIA","RB","4000","1.1","-9.9","0.0","19833221","4.6"
"Travis Homer","SEA","JAX","RB","4600","2.3","-9.9","0.0","19833009","4.9"
"Alex Armah","NO","TB","RB","4000","0.5","-10.4","0.0","19833051","2.6"
"Benny Snell Jr.","PIT","CLE","RB","4000","0.5","-10.5","0.0","19833131","2.2"
"Ryan Nall","CHI","SF","RB","4000","0.2","-10.7","0.0","19833185","2.0"
"Johnny Stanton IV","CLE","PIT","RB","4000","0.2","-10.7","0.0","19833145","2.3"
"Jason Cabinda","DET","PHI","RB","4000","0.3","-10.7","0.0","19833127","3.1"
"DeeJay Dallas","SEA","JAX","RB","5000","2.2","-10.7","0.0","19832989","4.9"
"Gabe Nabers","LAC","NE","RB","4000","0.1","-10.8","0.0","19833089","3.2"
"La'Mical Perine","NYJ","CIN","RB","4000","0.1","-10.8","0.0","19833163","2.1"
"Trey Sermon","SF","CHI","RB","4700","0.4","-11.9","0.0","19833003","2.6"
"Trey Lance","SF","CHI","QB","5400","1.8","-15.0","0.0","19832867","5.8"
