"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Ownership","DKSlateID","DK Ceiling"
"Tyler Boyd","CIN","DEN","WR","4900","10.0","-2.7","0.7","20592025","14.7"
"Marquez Valdes-Scantling","GB","BAL","WR","4900","10.0","-2.7","0.5","20592029","15.4"
"Pharaoh Brown","HOU","JAX","TE","2900","6.1","-2.7","0.5","20592427","7.6"
"Zach Wilson","NYJ","MIA","QB","5200","13.4","-2.7","0.5","20591611","20.1"
"Antoine Wesley","ARI","DET","WR","3000","6.1","-2.8","0.5","20592269","11.5"
"Ameer Abdullah","CAR","BUF","RB","4400","8.9","-2.8","0.5","20591763","12.2"
"Dalton Schultz","DAL","NYG","TE","4900","9.9","-2.8","4.1","20592399","15.4"
"Ryan Griffin","NYJ","MIA","TE","2900","6.0","-2.8","0.6","20592425","7.8"
"Amari Cooper","DAL","NYG","WR","6400","12.8","-2.9","8.1","20591979","19.5"
"Ray-Ray McCloud III","PIT","TEN","WR","3300","6.7","-2.9","0.5","20592103","9.9"
"Nico Collins","HOU","JAX","WR","3500","7.0","-3.0","0.5","20592097","9.1"
"Geoff Swaim","TEN","PIT","TE","3000","6.0","-3.0","0.5","20592423","8.7"
"Cam Newton","CAR","BUF","QB","5400","13.7","-3.1","1.3","20591607","19.1"
"Tim Patrick","DEN","CIN","WR","4500","8.8","-3.1","0.5","20592043","13.6"
"Zach Ertz","ARI","DET","TE","5400","10.5","-3.2","5.9","20592389","16.6"
"Kalif Raymond","DET","ARI","WR","4400","8.5","-3.2","0.5","20592047","12.2"
"Anthony Firkser","TEN","PIT","TE","2800","5.4","-3.2","0.5","20592429","7.8"
"Aaron Rodgers","GB","BAL","QB","7500","19.9","-3.3","3.2","20591592","26.7"
"Olamide Zaccheaus","ATL","SF","WR","3500","6.5","-3.4","0.5","20592085","9.1"
"Royce Freeman","HOU","JAX","RB","4500","8.5","-3.4","0.7","20591755","12.4"
"Tajae Sharpe","ATL","SF","WR","3300","6.1","-3.5","0.5","20592105","8.7"
"Albert Okwuegbunam","DEN","CIN","TE","3300","6.0","-3.5","0.5","20592413","9.6"
"Josiah Deguara","GB","BAL","TE","2700","4.9","-3.5","0.4","20592435","8.4"
"Durham Smythe","MIA","NYJ","TE","2500","4.1","-3.9","0.6","20592489","7.4"
"Jamison Crowder","NYJ","MIA","WR","5000","9.0","-3.9","1.9","20592021","11.3"
"Nick Westbrook-Ikhine","TEN","PIT","WR","4200","7.5","-3.9","0.5","20592055","10.9"
"Dontrell Hilliard","TEN","PIT","RB","4900","8.7","-4.0","0.5","20591731","12.2"
"Hayden Hurst","ATL","SF","TE","2600","4.1","-4.1","0.2","20592441","5.7"
"Courtland Sutton","DEN","CIN","WR","4600","8.0","-4.1","0.6","20592035","12.5"
"Davis Mills","HOU","JAX","QB","5400","12.6","-4.1","0.5","20591605","15.4"
"Matt Breida","BUF","CAR","RB","4800","8.2","-4.3","0.5","20591735","12.8"
"Marcedes Lewis","GB","BAL","TE","2500","3.7","-4.3","0.0","20592577","6.8"
"Brandon Zylstra","CAR","BUF","WR","3000","4.6","-4.4","0.2","20592123","6.2"
"Aaron Jones","GB","BAL","RB","6600","11.6","-4.5","6.6","20591681","17.4"
"Mike Glennon","NYG","DAL","QB","5200","11.7","-4.5","0.5","20591612","16.2"
"Mike Davis","ATL","SF","RB","5100","8.5","-4.6","0.5","20591719","12.5"
"Tommy Tremble","CAR","BUF","TE","2600","3.6","-4.6","0.1","20592443","4.7"
"MyCole Pruitt","TEN","PIT","TE","2500","3.4","-4.6","0.0","20592595","5.5"
"Godwin Igwebuike","DET","ARI","RB","4200","6.6","-4.7","0.5","20591781","10.2"
"Darius Slayton","NYG","DAL","WR","4500","7.1","-4.8","0.5","20592041","9.0"
"Cody Hollister","TEN","PIT","WR","3000","4.0","-5.0","0.0","20592317","6.4"
"Devin Duvernay","BAL","GB","WR","3600","4.9","-5.2","0.0","20592079","6.8"
"Ian Thomas","CAR","BUF","TE","2500","2.7","-5.3","0.0","20592455","3.4"
"Tavon Austin","JAX","HOU","WR","3200","4.1","-5.3","0.0","20592107","6.5"
"Preston Williams","MIA","NYJ","WR","3000","3.6","-5.4","0.0","20592181","6.7"
"Kyle Rudolph","NYG","DAL","TE","2700","2.9","-5.4","0.1","20592437","3.9"
"James Washington","PIT","TEN","WR","3500","4.5","-5.4","0.0","20592089","7.4"
"Isaiah Ford","MIA","NYJ","WR","3000","3.5","-5.5","0.0","20592125","6.6"
"Rashod Bateman","BAL","GB","WR","5000","7.4","-5.6","0.5","20592019","10.1"
"Mack Hollins","MIA","NYJ","WR","3100","3.6","-5.6","0.0","20592121","6.7"
"Chuba Hubbard","CAR","BUF","RB","5700","8.3","-6.0","0.5","20591703","11.0"
"Denzel Mims","NYJ","MIA","WR","3000","2.9","-6.0","0.0","20592171","3.5"
"JaMycal Hasty","SF","ATL","RB","4200","5.4","-6.0","0.5","20591785","10.6"
"Devontae Booker","NYG","DAL","RB","4700","6.2","-6.1","0.5","20591743","9.4"
"Jauan Jennings","SF","ATL","WR","3600","4.1","-6.1","0.0","20592075","7.6"
"Cedrick Wilson","DAL","NYG","WR","3500","3.7","-6.2","0.0","20592095","7.3"
"Chester Rogers","TEN","PIT","WR","3200","3.1","-6.2","0.1","20592113","5.2"
"Phillip Dorsett II","HOU","JAX","WR","3000","2.7","-6.3","0.0","20592335","3.7"
"Kenny Yeboah","NYJ","MIA","TE","2500","1.6","-6.3","0.0","20592483","2.1"
"Zach Gentry","PIT","TEN","TE","2600","1.9","-6.3","0.0","20592445","3.9"
"Drew Sample","CIN","DEN","TE","2500","1.6","-6.4","0.0","20592451","3.0"
"Dare Ogunbowale","JAX","HOU","RB","4000","4.5","-6.4","0.0","20591925","9.4"
"Isaiah McKenzie","BUF","CAR","WR","3000","2.4","-6.5","0.0","20592143","5.8"
"Salvon Ahmed","MIA","NYJ","RB","4000","4.4","-6.6","0.0","20591819","9.1"
"Kyle Juszczyk","SF","ATL","RB","4000","4.4","-6.6","0.0","20591855","9.2"
"Josh Oliver","BAL","GB","TE","2500","1.2","-6.8","0.0","20592573","2.0"
"Amari Rodgers","GB","BAL","WR","3000","2.2","-6.8","0.0","20592297","4.8"
"Jordan Akins","HOU","JAX","TE","2700","1.6","-6.8","0.0","20592439","2.3"
"Charlie Woerner","SF","ATL","TE","2500","1.2","-6.8","0.0","20592517","4.0"
"Chris Conley","HOU","JAX","WR","3600","3.2","-6.9","0.0","20592077","4.4"
"Pharoh Cooper","NYG","DAL","WR","3000","2.0","-6.9","0.0","20592349","2.8"
"Trevon Wesco","NYJ","MIA","TE","2500","1.1","-6.9","0.0","20592481","1.4"
"Terrace Marshall Jr.","CAR","BUF","WR","3000","1.9","-7.1","0.0","20592381","2.3"
"Samaje Perine","CIN","DEN","RB","4600","5.1","-7.1","0.5","20591751","8.2"
"Sammy Watkins","BAL","GB","WR","4100","3.9","-7.2","0.0","20592057","5.6"
"Luke Farrell","JAX","HOU","TE","2500","0.7","-7.3","0.0","20592605","2.4"
"Hunter Long","MIA","NYJ","TE","2500","0.7","-7.3","0.0","20592495","2.9"
"Darrell Daniels","ARI","DET","TE","2500","0.6","-7.4","0.0","20592549","3.7"
"Lee Smith","ATL","SF","TE","2500","0.6","-7.4","0.0","20592525","1.3"
"Tommy Sweeney","BUF","CAR","TE","2500","0.6","-7.4","0.0","20592449","3.4"
"Jeremy Sprinkle","DAL","NYG","TE","2500","0.6","-7.4","0.0","20592627","3.2"
"Eric Saubert","DEN","CIN","TE","2500","0.5","-7.4","0.0","20592533","2.4"
"KhaDarel Hodge","DET","ARI","WR","3000","1.6","-7.4","0.0","20592277","2.5"
"Tyler Davis","GB","BAL","TE","2500","0.6","-7.4","0.0","20592581","2.7"
"Chris Manhertz","JAX","HOU","TE","2500","0.6","-7.4","0.0","20592603","2.2"
"Vyncint Smith","NYJ","MIA","WR","3000","1.5","-7.4","0.0","20592173","2.0"
"Antony Auclair","HOU","JAX","TE","2500","0.5","-7.5","0.0","20592611","1.0"
"Chris Myarick","NYG","DAL","TE","2500","0.5","-7.5","0.0","20592615","0.9"
"Kendall Hinton","DEN","CIN","WR","3000","1.3","-7.7","0.0","20592241","3.4"
"Jermar Jefferson","DET","ARI","RB","4000","3.2","-7.7","0.0","20591883","6.2"
"Tom Kennedy","DET","ARI","WR","3000","1.3","-7.7","0.0","20592279","2.2"
"Ty Johnson","NYJ","MIA","RB","4800","4.8","-7.7","0.0","20591737","7.8"
"Ross Dwelley","SF","ATL","TE","2500","0.3","-7.7","0.0","20592519","3.0"
"Trent Sherfield","SF","ATL","WR","3000","1.1","-7.8","0.0","20592219","4.0"
"Eric Tomlinson","BAL","GB","TE","2500","0.1","-7.9","0.0","20592569","0.8"
"Jeremy McNichols","TEN","PIT","RB","4600","4.1","-8.1","0.1","20591747","6.5"
"Malik Turner","DAL","NYG","WR","3000","0.6","-8.3","0.0","20592365","3.3"
"James Proche","BAL","GB","WR","3000","0.5","-8.4","0.0","20592287","1.3"
"Trenton Irwin","CIN","DEN","WR","3000","0.5","-8.4","0.0","20592261","1.8"
"Stanley Morgan","CIN","DEN","WR","3000","0.5","-8.4","0.0","20592257","1.8"
"Juwann Winfree","GB","BAL","WR","3000","0.5","-8.4","0.0","20592303","2.7"
"Qadree Ollison","ATL","SF","RB","4000","2.5","-8.5","0.0","20591859","5.0"
"Latavius Murray","BAL","GB","RB","4600","3.6","-8.5","0.0","20591745","5.5"
"Davion Davis","HOU","JAX","WR","3000","0.5","-8.5","0.0","20592339","1.0"
"Jaydon Mickens","JAX","HOU","WR","3000","0.5","-8.5","0.0","20592323","2.1"
"Jake Kumerow","BUF","CAR","WR","3000","0.3","-8.6","0.0","20592141","3.1"
"Diontae Spencer","DEN","CIN","WR","3000","0.2","-8.7","0.0","20592243","2.0"
"Duke Johnson","MIA","NYJ","RB","4000","2.3","-8.7","0.0","20591827","6.5"
"Equanimeous St. Brown","GB","BAL","WR","3000","0.2","-8.8","0.0","20592295","2.3"
"Tevin Coleman","NYJ","MIA","RB","5000","3.7","-9.2","0.0","20591721","6.2"
"Benny Snell Jr.","PIT","TEN","RB","4000","1.6","-9.3","0.0","20591907","4.8"
"Dez Fitzpatrick","TEN","PIT","WR","3500","0.2","-9.7","0.0","20592093","1.5"
"Patrick Laird","MIA","NYJ","RB","4000","1.1","-9.8","0.0","20591821","5.0"
"Jason Cabinda","DET","ARI","RB","4000","0.7","-10.2","0.0","20591885","3.0"
"Keith Smith","ATL","SF","RB","4000","0.6","-10.3","0.0","20591863","2.3"
"Eli Penny","NYG","DAL","RB","4200","0.6","-10.7","0.0","20591787","2.5"
"Emmanuel Sanders","BUF","CAR","WR","4000","0.1","-10.8","0.0","20592059","2.8"
"Jake Fromm","NYG","DAL","QB","4500","1.2","-12.9","0.0","20591625","5.2"
"P.J. Walker","CAR","BUF","QB","5000","1.9","-13.6","0.0","20591616","5.9"
