"Player","Team","Opponent","DK Position","DK Salary","DK Projection","DK Value","DK Ownership","DKSlateID","DK Ceiling"
"Matt Ryan","ATL","NO","QB","5600","16.6","-0.8","0.5","19951262","21.7"
"Trevor Lawrence","JAX","BUF","QB","5400","15.9","-0.8","0.5","19951266","22.4"
"Bryan Edwards","LV","NYG","WR","4100","10.3","-0.8","4.8","19951701","16.1"
"Ravens ","BAL","MIN","DST","3000","6.1","-0.9","1.0","19952275","10.6"
"Jaylen Waddle","MIA","HOU","WR","5600","13.1","-1.0","16.5","19951631","18.7"
"Joe Mixon","CIN","CLE","RB","7100","16.0","-1.1","7.6","19951329","22.8"
"DeVonta Smith","PHI","LAC","WR","5200","12.2","-1.1","2.9","19951653","17.9"
"Eagles ","PHI","LAC","DST","2600","5.0","-1.1","1.8","19952281","9.1"
"Rashod Bateman","BAL","MIN","WR","4000","9.7","-1.2","1.4","19951707","15.4"
"Javonte Williams","DEN","DAL","RB","4800","11.3","-1.2","3.1","19951383","15.6"
"Mike Williams","LAC","PHI","WR","7100","15.9","-1.2","2.2","19951607","23.2"
"George Kittle","SF","ARI","TE","5200","12.1","-1.2","0.5","19952023","18.2"
"Emmanuel Sanders","BUF","JAX","WR","5600","12.8","-1.3","1.5","19951633","21.1"
"Jamal Agnew","JAX","BUF","WR","4300","10.2","-1.3","0.5","19951693","12.8"
"Justin Jefferson","MIN","BAL","WR","7500","16.5","-1.3","5.6","19951603","24.0"
"Adam Thielen","MIN","BAL","WR","6900","15.2","-1.4","2.4","19951611","21.3"
"Vikings ","MIN","BAL","DST","2200","4.0","-1.4","4.9","19952287","7.6"
"P.J. Walker","CAR","NE","QB","5000","14.1","-1.5","0.5","19951275","22.3"
"Giants ","NYG","LV","DST","2700","4.8","-1.5","1.2","19952280","8.8"
"Damien Harris","NE","CAR","RB","6000","13.3","-1.6","4.7","19951345","19.0"
"Aaron Jones","GB","KC","RB","7200","15.6","-1.7","9.1","19951327","20.4"
"Kenny Golladay","NYG","LV","WR","5200","11.7","-1.7","1.3","19951647","17.1"
"Jimmy Garoppolo","SF","ARI","QB","5700","16.0","-1.7","0.5","19951260","20.0"
"Eli Mitchell","SF","ARI","RB","5800","12.8","-1.7","11.8","19951351","17.8"
"Melvin Gordon III","DEN","DAL","RB","5200","11.4","-1.9","0.5","19951367","15.9"
"Mac Jones","NE","CAR","QB","5300","14.6","-1.9","0.5","19951269","20.1"
"Evan Engram","NYG","LV","TE","3800","8.7","-1.9","1.4","19952041","12.4"
"Mike Davis","ATL","NO","RB","4700","10.3","-2.0","1.5","19951389","13.4"
"Kirk Cousins","MIN","BAL","QB","6200","17.2","-2.0","1.2","19951256","22.9"
"Devin Singletary","BUF","JAX","RB","4500","9.8","-2.1","0.6","19951401","15.5"
"K.J. Osborn","MIN","BAL","WR","3600","7.9","-2.2","0.5","19951727","11.6"
"Deonte Harris","NO","ATL","WR","3900","8.6","-2.2","0.5","19951709","13.1"
"Brandon Aiyuk","SF","ARI","WR","4100","9.0","-2.2","0.8","19951699","13.3"
"Chargers ","LAC","PHI","DST","3200","5.2","-2.2","0.5","19952273","9.3"
"Anthony Schwartz","CLE","CIN","WR","3000","6.6","-2.3","0.5","19951847","10.2"
"David Njoku","CLE","CIN","TE","3000","6.7","-2.3","0.5","19952053","10.5"
"Danny Amendola","HOU","MIA","WR","3200","7.0","-2.3","0.7","19951755","9.9"
"Nelson Agholor","NE","CAR","WR","4100","8.9","-2.3","0.5","19951703","13.6"
"Cardinals ","ARI","SF","DST","3400","5.5","-2.3","0.5","19952270","9.7"
"Jordan Akins","HOU","MIA","TE","2700","5.9","-2.4","0.5","19952073","8.7"
"James Robinson","JAX","BUF","RB","6400","13.3","-2.4","2.2","19951337","17.7"
"Packers ","GB","KC","DST","2800","4.2","-2.4","0.1","19952279","7.9"
"Hayden Hurst","ATL","NO","TE","3000","6.5","-2.5","0.5","19952057","8.5"
"Tim Patrick","DEN","DAL","WR","4700","9.9","-2.5","0.5","19951673","13.9"
"Jaguars ","JAX","BUF","DST","2000","2.5","-2.5","0.9","19952288","5.6"
"Marquez Valdes-Scantling","GB","KC","WR","3700","7.7","-2.6","0.5","19951721","10.7"
"Nico Collins","HOU","MIA","WR","3600","7.6","-2.6","0.5","19951723","11.0"
"Zay Jones","LV","NYG","WR","3000","6.4","-2.6","0.5","19951839","10.4"
"Trevor Siemian","NO","ATL","QB","5400","14.2","-2.6","1.0","19951267","19.4"
"Tommy Sweeney","BUF","JAX","TE","3100","6.5","-2.7","1.1","19952049","11.7"
"Tony Pollard","DAL","DEN","RB","4700","9.6","-2.7","0.5","19951387","15.8"
"Marvin Jones Jr.","JAX","BUF","WR","5700","11.5","-2.8","0.5","19951629","14.6"
"Jonnu Smith","NE","CAR","TE","2800","5.8","-2.8","0.5","19952069","8.7"
"Austin Hooper","CLE","CIN","TE","3200","6.5","-2.9","0.5","19952047","9.5"
"Salvon Ahmed","MIA","HOU","RB","4000","8.1","-2.9","0.5","19951561","13.9"
"Marquez Callaway","NO","ATL","WR","5000","10.0","-2.9","0.5","19951659","15.0"
"Antoine Wesley","ARI","SF","WR","3000","5.9","-3.0","0.5","19951781","8.7"
"Laviska Shenault Jr.","JAX","BUF","WR","4400","8.8","-3.0","0.5","19951687","11.0"
"Quez Watkins","PHI","LAC","WR","3800","7.5","-3.0","0.6","19951717","12.0"
"Adam Trautman","NO","ATL","TE","2800","5.3","-3.2","0.5","19952067","8.5"
"Durham Smythe","MIA","HOU","TE","2500","4.7","-3.3","0.7","19952241","8.4"
"Boston Scott","PHI","LAC","RB","5200","10.0","-3.3","0.5","19951369","16.0"
"Mack Hollins","MIA","HOU","WR","3000","5.5","-3.5","0.5","19951967","9.4"
"Robby Anderson","CAR","NE","WR","4500","8.4","-3.6","0.5","19951679","11.1"
"Christian McCaffrey","CAR","NE","RB","8000","15.1","-3.7","0.8","19951321","20.8"
"Cedrick Wilson","DAL","DEN","WR","3600","6.5","-3.7","1.1","19951725","11.6"
"Darius Slayton","NYG","LV","WR","4800","8.8","-3.7","0.5","19951667","12.7"
"Broncos ","DEN","DAL","DST","3200","3.6","-3.7","0.0","19952272","7.1"
"Tajae Sharpe","ATL","NO","WR","4200","7.5","-3.8","0.5","19951695","10.5"
"Devonta Freeman","BAL","MIN","RB","4900","8.9","-3.8","0.5","19951379","14.6"
"Gabriel Davis","BUF","JAX","WR","3500","6.0","-4.0","0.5","19951731","11.4"
"Tommy Tremble","CAR","NE","TE","2800","4.5","-4.0","0.0","19952065","6.4"
"C.J. Uzomah","CIN","CLE","TE","3900","6.8","-4.0","0.5","19952039","11.1"
"Jalen Guyton","LAC","PHI","WR","3100","5.2","-4.0","0.5","19951757","9.0"
"Hunter Henry","NE","CAR","TE","4000","7.0","-4.0","0.5","19952037","10.0"
"Ian Thomas","CAR","NE","TE","2600","4.1","-4.1","0.0","19952077","5.7"
"Brevin Jordan","HOU","MIA","TE","2500","3.9","-4.1","0.0","19952247","6.0"
"Zach Ertz","ARI","SF","TE","4700","8.1","-4.2","0.5","19952029","11.0"
"Marcedes Lewis","GB","KC","TE","2900","4.5","-4.2","0.0","19952059","6.7"
"Kyle Rudolph","NYG","LV","TE","2600","4.0","-4.2","0.0","19952079","6.5"
"David Johnson","HOU","MIA","RB","4400","7.3","-4.4","0.5","19951411","11.9"
"Preston Williams","MIA","HOU","WR","3300","5.1","-4.4","0.5","19951745","9.0"
"Devin Duvernay","BAL","MIN","WR","3400","5.2","-4.5","0.5","19951739","9.5"
"Donald Parham Jr.","LAC","PHI","TE","2500","3.5","-4.5","0.0","19952087","6.6"
"Kenneth Gainwell","PHI","LAC","RB","5000","8.4","-4.5","0.5","19951375","14.0"
"Terrace Marshall Jr.","CAR","NE","WR","3200","4.6","-4.7","0.0","19951751","6.2"
"Tavon Austin","JAX","BUF","WR","3000","4.2","-4.7","0.0","19951763","5.5"
"Demarcus Robinson","KC","GB","WR","3400","5.1","-4.7","0.5","19951741","9.1"
"Mark Ingram II","NO","ATL","RB","4600","7.4","-4.7","0.5","19951391","11.8"
"Mohamed Sanu","SF","ARI","WR","3400","5.1","-4.7","0.5","19951737","8.1"
"Russell Gage","ATL","NO","WR","4900","7.8","-5.0","0.5","19951665","10.2"
"Harrison Bryant","CLE","CIN","TE","2500","2.9","-5.1","0.0","19952159","5.2"
"Brandon Bolden","NE","CAR","RB","4000","5.8","-5.1","0.5","19951519","10.2"
"Kendrick Bourne","NE","CAR","WR","4600","7.0","-5.1","0.5","19951677","11.0"
"Jalen Reagor","PHI","LAC","WR","4000","5.9","-5.1","0.5","19951705","9.2"
"James Conner","ARI","SF","RB","5300","8.3","-5.2","0.5","19951361","11.8"
"Byron Pringle","KC","GB","WR","3700","5.1","-5.2","0.5","19951719","9.2"
"John Ross III","NYG","LV","WR","3200","4.0","-5.3","0.0","19951747","6.6"
"Adam Shaheen","MIA","HOU","TE","2500","2.6","-5.4","0.0","19952239","5.6"
"Tre'Quan Smith","NO","ATL","WR","4400","6.3","-5.4","0.5","19951685","9.9"
"Le'Veon Bell","BAL","MIN","RB","4500","6.4","-5.5","0.5","19951405","11.5"
"AJ Dillon","GB","KC","RB","4600","6.7","-5.5","0.5","19951397","8.5"
"Andy Isabella","ARI","SF","WR","3000","3.4","-5.6","0.0","19951783","5.6"
"Jeremy Sprinkle","DAL","DEN","TE","2500","2.3","-5.6","0.0","19952213","5.8"
"Josiah Deguara","GB","KC","TE","2500","2.4","-5.6","0.0","19952121","4.0"
"Rhamondre Stevenson","NE","CAR","RB","4200","5.6","-5.7","0.5","19951419","9.7"
"Richard Rodgers","PHI","LAC","TE","2500","2.3","-5.7","0.0","19952135","5.0"
"Olamide Zaccheaus","ATL","NO","WR","3600","4.3","-5.9","0.0","19951729","6.2"
"Joshua Palmer","LAC","PHI","WR","3000","3.0","-5.9","0.0","19951807","6.2"
"Josh Oliver","BAL","MIN","TE","2500","2.0","-6.0","0.0","19952175","5.1"
"Noah Brown","DAL","DEN","WR","3000","3.0","-6.0","0.0","19951937","6.8"
"Keith Kirkwood","CAR","NE","WR","3000","2.8","-6.2","0.0","19951899","4.1"
"Chris Moore","HOU","MIA","WR","3000","2.7","-6.2","0.0","19951981","4.5"
"Chris Conley","HOU","MIA","WR","3100","2.9","-6.3","0.0","19951761","4.8"
"Eric Saubert","DEN","DAL","TE","2500","1.6","-6.4","0.0","19952207","2.7"
"Rex Burkhead","HOU","MIA","RB","4300","5.1","-6.4","0.5","19951417","9.6"
"Luke Farrell","JAX","BUF","TE","2500","1.6","-6.4","0.0","19952255","2.3"
"JaMycal Hasty","SF","ARI","RB","4000","4.5","-6.4","0.1","19951429","8.6"
"Jeff Wilson Jr.","SF","ARI","RB","4000","4.5","-6.4","0.0","19951433","8.6"
"Ty'Son Williams","BAL","MIN","RB","4400","5.2","-6.5","0.5","19951409","9.9"
"James Proche","BAL","MIN","WR","3000","2.5","-6.5","0.0","19951869","6.0"
"Randall Cobb","GB","KC","WR","4500","5.5","-6.5","0.5","19951681","8.3"
"Demetric Felton","CLE","CIN","RB","4300","4.9","-6.6","0.0","19951413","8.2"
"Derrick Gore","KC","GB","RB","4000","4.3","-6.6","0.0","19951447","7.6"
"Noah Gray","KC","GB","TE","2500","1.3","-6.6","0.0","19952111","4.1"
"N'Keal Harry","NE","CAR","WR","3000","2.3","-6.6","0.0","19951911","4.4"
"Lee Smith","ATL","NO","TE","2500","1.3","-6.7","0.0","19952229","2.1"
"Blake Bell","KC","GB","TE","2500","1.3","-6.7","0.0","19952109","4.0"
"Stephen Anderson","LAC","PHI","TE","2500","1.3","-6.7","0.0","19952127","3.7"
"Isaiah Ford","MIA","HOU","WR","3000","2.3","-6.7","0.0","19951969","5.2"
"Juwan Johnson","NO","ATL","TE","2900","2.0","-6.7","0.0","19952061","4.2"
"Collin Johnson","NYG","LV","WR","3000","2.3","-6.7","0.0","19951829","4.3"
"Drew Sample","CIN","CLE","TE","2500","1.2","-6.8","0.0","19952165","3.4"
"Phillip Lindsay","HOU","MIA","RB","4100","4.3","-6.8","0.0","19951427","7.7"
"Foster Moreau","LV","NYG","TE","3000","2.2","-6.8","0.0","19952051","4.9"
"Ross Dwelley","SF","ARI","TE","2500","1.1","-6.8","0.0","19952085","3.2"
"Chris Manhertz","JAX","BUF","TE","2500","1.1","-6.9","0.0","19952253","1.7"
"Jack Stoll","PHI","LAC","TE","2500","1.1","-6.9","0.0","19952133","3.2"
"Kenyan Drake","LV","NYG","RB","5100","6.1","-7.0","0.5","19951373","10.6"
"Chris Herndon","MIN","BAL","TE","2900","1.8","-7.0","0.0","19952063","3.7"
"Kenny Stills","NO","ATL","WR","3000","1.9","-7.0","0.0","19951765","4.2"
"Kevin White","NO","ATL","WR","3000","2.0","-7.0","0.0","19951951","4.3"
"Allen Lazard","GB","KC","WR","4600","5.0","-7.1","0.5","19951675","7.7"
"Garrett Griffin","NO","ATL","TE","2600","1.0","-7.1","0.0","19952083","3.0"
"Josh Gordon","KC","GB","WR","3000","1.8","-7.2","0.0","19951789","4.8"
"Willie Snead IV","LV","NYG","WR","3000","1.8","-7.2","0.0","19951875","4.4"
"Albert Wilson","MIA","HOU","WR","3000","1.8","-7.2","0.0","19951971","4.4"
"Ihmir Smith-Marsette","MIN","BAL","WR","3000","1.8","-7.2","0.0","19951883","3.7"
"Isaiah McKenzie","BUF","JAX","WR","3000","1.6","-7.4","0.0","19952005","5.4"
"Antony Auclair","HOU","MIA","TE","2500","0.6","-7.4","0.0","19952249","1.8"
"Luke Stocker","MIN","BAL","TE","2500","0.6","-7.4","0.0","19952183","2.1"
"Charlie Woerner","SF","ARI","TE","2500","0.6","-7.4","0.0","19952093","2.4"
"Darrell Daniels","ARI","SF","TE","2500","0.5","-7.5","0.0","19952099","1.8"
"D'Ernest Johnson","CLE","CIN","RB","5400","6.2","-7.5","0.5","19951359","9.6"
"Shi Smith","CAR","NE","WR","3000","1.2","-7.7","0.0","19951895","2.2"
"Colin Thompson","CAR","NE","TE","2500","0.3","-7.7","0.0","19952195","1.0"
"Ameer Abdullah","CAR","NE","RB","4000","3.1","-7.8","0.0","19951511","5.4"
"Jerick McKinnon","KC","GB","RB","4000","3.1","-7.8","0.0","19951445","6.0"
"Kaden Smith","NYG","LV","TE","2500","0.1","-7.8","0.0","19952143","1.5"
"Greg Dortch","ARI","SF","WR","3000","1.1","-7.9","0.0","19951785","2.6"
"Samaje Perine","CIN","CLE","RB","4600","4.0","-8.1","0.0","19951395","8.7"
"Jauan Jennings","SF","ARI","WR","3000","0.8","-8.1","0.0","19951769","2.8"
"Scottie Phillips","HOU","MIA","RB","4000","2.7","-8.2","0.0","19951569","6.2"
"Trent Sherfield","SF","ARI","WR","3000","0.7","-8.2","0.0","19951767","2.7"
"Jake Kumerow","BUF","JAX","WR","3000","0.7","-8.3","0.0","19952007","4.2"
"Jordan Howard","PHI","LAC","RB","4600","3.9","-8.3","0.0","19951393","8.6"
"Miles Boykin","BAL","MIN","WR","3000","0.6","-8.4","0.0","19951871","3.4"
"Stanley Morgan","CIN","CLE","WR","3000","0.6","-8.4","0.0","19951863","2.7"
"Mike Thomas","CIN","CLE","WR","3000","0.6","-8.4","0.0","19951859","2.7"
"Joshua Kelley","LAC","PHI","RB","4000","2.5","-8.4","0.0","19951459","6.0"
"Larry Rountree III","LAC","PHI","RB","4100","2.6","-8.5","0.0","19951423","6.1"
"Kyle Juszczyk","SF","ARI","RB","4000","2.4","-8.5","0.0","19951591","5.8"
"Greg Ward","PHI","LAC","WR","3200","0.8","-8.6","0.0","19951749","2.8"
"Chris Evans","CIN","CLE","RB","4000","2.2","-8.7","0.0","19951485","6.3"
"Jalen Richard","LV","NYG","RB","4500","3.2","-8.7","0.0","19951399","6.9"
"Gunner Olszewski","NE","CAR","WR","3000","0.2","-8.7","0.0","19951913","1.8"
"Kendall Hinton","DEN","DAL","WR","3100","0.3","-8.9","0.0","19951759","1.2"
"Alec Ingold","LV","NYG","RB","4000","1.8","-9.1","0.0","19951475","5.0"
"Equanimeous St. Brown","GB","KC","WR","3400","0.6","-9.2","0.0","19951743","1.8"
"C.J. Ham","MIN","BAL","RB","4000","1.7","-9.2","0.0","19951503","3.7"
"Eli Penny","NYG","LV","RB","4000","1.7","-9.2","0.0","19951471","5.1"
"Patrick Laird","MIA","HOU","RB","4000","1.6","-9.4","0.0","19951563","5.7"
"Carlos Hyde","JAX","BUF","RB","4900","3.1","-9.6","0.0","19951381","5.6"
"Alexander Mattison","MIN","BAL","RB","5100","3.3","-9.8","0.0","19951371","5.7"
"Reggie Gilliam","BUF","JAX","RB","4000","1.0","-9.9","0.0","19951585","4.7"
"Keith Smith","ATL","NO","RB","4000","0.7","-10.2","0.0","19951557","1.9"
"Patrick Ricard","BAL","MIN","RB","4000","0.5","-10.4","0.0","19951497","3.7"
"Alex Armah","NO","ATL","RB","4000","0.5","-10.4","0.0","19951553","3.1"
"Chuba Hubbard","CAR","NE","RB","6100","4.6","-10.5","1.5","19951343","6.9"
"Gabe Nabers","LAC","PHI","RB","4000","0.1","-10.8","0.0","19951463","2.9"
"Michael Burton","KC","GB","RB","4000","0.1","-10.9","0.0","19951451","2.0"
"Taysom Hill","NO","ATL","QB","5500","4.4","-12.6","0.0","19951263","8.4"
"Trey Lance","SF","ARI","QB","5300","1.5","-15.0","0.0","19951270","5.5"
